primary_id,person_id,person_name,born_year,died_year,gender
A029042:1,A029042,夾山玄璘,,,男
A029043:1,A029043,梅心宗鐵,,,男
A029044:1,A029044,松隱宗嶽,,,男
A029045:1,A029045,東傳宗璵,,,男
A029046:1,A029046,月船玄櫺,,,男
A029047:1,A029047,涼天紹蔭,,,男
A029048:1,A029048,越山宗格,,,男
A029049:1,A029049,大機東愚,,,男
A029049:2,A029049,だいきとうぐ,,,男
A029050:1,A029050,乳峰義元,,,男
A029051:1,A029051,吞海東浙,,,男
A029052:1,A029052,萬重東關,,,男
A029053:1,A029053,傳悔法師,1923,2001,男
A029053:2,A029053,柳偉,1923,2001,男
A029053:3,A029053,柳子奇,1923,2001,男
A029054:1,A029054,芳澤祖恩,,,男
A029054:2,A029054,ほうたく-そおん,,,男
A029054:3,A029054,よしざわ・そおん,,,男
A029055:1,A029055,龜峰永元,,,男
A029056:1,A029056,瑞應慧祥,,,男
A029057:1,A029057,藍雪祖諫,,,男
A029058:1,A029058,默法義遠,,,男
A029059:1,A029059,虎山禪震,,,男
A029060:1,A029060,定州宗陶,,,男
A029061:1,A029061,大伷龍隱,,,男
A029061:2,A029061,大仙龍隱,,,男
A029062:1,A029062,默水龍器,,,男
A029063:1,A029063,卍元師蠻,,,男
A029064:1,A029064,大空祖來,,,男
A029065:1,A029065,蠻海龍拙,,,男
A029066:1,A029066,鼇山龍慧,,,男
A029067:1,A029067,不聞宗聞,,,男
A029068:1,A029068,李金友,,,男
A029069:1,A029069,月溪宗紀,,,男
A029070:1,A029070,啟庵明迪,,,男
A029071:1,A029071,祥麟禎,,,男
A029072:1,A029072,真龍惴戩,,,男
A029073:1,A029073,繼程法師,,,男
A029073:2,A029073,周明添,,,男
A029074:1,A029074,鍾漢源,,,男
A029075:1,A029075,說道宗禺,,,男
A029076:1,A029076,要津景&#x25CD1;,,,男
A029076:2,A029076,耍津景簡,,,男
A029077:1,A029077,寂晃長老,1920,2011,男
A029078:1,A029078,天外慶才,,,男
A029079:1,A029079,朴翁繼淳,,,男
A029080:1,A029080,怡溪宗悅,1645,1714,男
A029080:2,A029080,いけい-そうえつ,1645,1714,男
A029080:3,A029080,Ikei-souetsu,1645,1714,男
A029080:4,A029080,法忍大定禅師,1645,1714,男
A029081:1,A029081,叔榮宗茂,,,男
A029082:1,A029082,仁峰永善,,,男
A029083:1,A029083,潔堂宗圭,,,男
A029084:1,A029084,雲嶺永智,,,男
A029085:1,A029085,梅叟宗雪,,,男
A029086:1,A029086,北溟祖深,,,男
A029087:1,A029087,實田道耕,,,男
A029088:1,A029088,舊山宗右,,,男
A029089:1,A029089,高巖永丘,,,男
A029090:1,A029090,天岫宗佐,,,男
A029091:1,A029091,拙山惟清,,,男
A029092:1,A029092,祐峰慈碩,,,男
A029093:1,A029093,乾叟慈亨,,,男
A029094:1,A029094,峨山惟頑,,,男
A029095:1,A029095,龍江宗淵,,,男
A029096:1,A029096,魏山祖長,,,男
A029097:1,A029097,乾門玄剛,,,男
A029098:1,A029098,天南周晴,,,男
A029099:1,A029099,泰叔玄昌,,,男
A029099:2,A029099,たいしゅく げんしょう,,,男
A029100:1,A029100,禿翁妙宏,,,男
A029100:2,A029100,とくおう みょうこう,,,男
A029101:1,A029101,虛櫺了廓,,,男
A029101:2,A029101,きょれい りょうかく,,,男
A029102:1,A029102,松翁榮蔭,,,男
A029103:1,A029103,東雲宗震,,,男
A029104:1,A029104,獨園崇祇,,,男
A029105:1,A029105,鐵州宗圍,,,男
A029106:1,A029106,安溪玄泰,,,男
A029107:1,A029107,椽室宗採,,,男
A029108:1,A029108,久天宗瑞,,,男
A029109:1,A029109,猷山景嘉,,,男
A029109:2,A029109,ゆうざんけいか,,,男
A029110:1,A029110,海嶽宗晏,,,男
A029111:1,A029111,大川紹潙,,,男
A029112:1,A029112,薰山紹罷,,,男
A029113:1,A029113,鐵岫宗叉,,,男
A029114:1,A029114,仁溪慧寬,,,男
A029115:1,A029115,乾宗元貞,,,男
A029116:1,A029116,團嶺智團,,,男
A029117:1,A029117,馮久玲,,,女
A029118:1,A029118,黃家泉,,,男
A029119:1,A029119,胡亞橋,,,男
A029120:1,A029120,萬愚慧安,,,男
A029121:1,A029121,籌巖慧海,,,男
A029122:1,A029122,褒禪慧忠,,,男
A029123:1,A029123,忠嶽瑞恕,,,男
A029124:1,A029124,十翰智哲,,,男
A029125:1,A029125,梁南禪棟,,,男
A029126:1,A029126,閩山永屹,,,男
A029127:1,A029127,北禪禪秀,,,男
A029128:1,A029128,桐峰智抱,,,男
A029129:1,A029129,白翁禪璁,,,男
A029130:1,A029130,太龍禪驪,,,男
A029131:1,A029131,霖翁禪霈,,,男
A029131:2,A029131,りんおうぜんはい,,,男
A029132:1,A029132,祥鳳禪瑞,,,男
A029132:2,A029132,しょうほう-ぜんずい,,,男
A029133:1,A029133,境宗不奪,,,男
A029134:1,A029134,卓州湖仙,,,男
A029135:1,A029135,懶室牧,,,男
A029136:1,A029136,清巖宗以,,,男
A029137:1,A029137,鳳林宗彩,,,男
A029138:1,A029138,東源宗寅,,,男
A029139:1,A029139,顯孝宗順,,,男
A029140:1,A029140,心聞宗怡,,,男
A029141:1,A029141,列藏主,,,男
A029142:1,A029142,黃家定,,,男
A029143:1,A029143,東英承暉,,,男
A029144:1,A029144,天西宗關,,,男
A029145:1,A029145,證嚴法師,,,女
A029145:2,A029145,釋證嚴,,,女
A029145:3,A029145,王錦雲,,,女
A029145:4,A029145,慧璋,,,女
A029145:5,A029145,證嚴上人,,,女
A029146:1,A029146,稜叔智慶,,,男
A029147:1,A029147,疎策,,,男
A029148:1,A029148,禪柏,,,男
A029149:1,A029149,大室祖丘,,,男
A029150:1,A029150,心嶽玄精,,,男
A029151:1,A029151,鼇峰道哲,,,男
A029152:1,A029152,節巖道圓,,,男
A029153:1,A029153,賢巖禪悅,1618,1696,男
A029153:2,A029153,けんがん ぜんえつ,1618,1696,男
A029154:1,A029154,定山寂而,,,男
A029155:1,A029155,徑山東纖,,,男
A029156:1,A029156,天桂,,,男
A029156:2,A029156,てんけい,,,男
A029157:1,A029157,獨園,,,男
A029158:1,A029158,古月禪材,1667,1751,男
A029158:2,A029158,こげつ-ぜんざい,1667,1751,男
A029158:3,A029158,本妙広鑑禅師,1667,1751,男
A029159:1,A029159,玉州祖億,1688,1769,男
A029160:1,A029160,松峰節護,,,男
A029161:1,A029161,桃龍全機,,,男
A029162:1,A029162,榮叟惠豐,,,男
A029163:1,A029163,象河素獃,,,男
A029164:1,A029164,北禪道濟,,,男
A029165:1,A029165,月船禪慧,,,男
A029165:2,A029165,げっせんぜんね,,,男
A029165:3,A029165,本覺淨妙禪師,,,男
A029166:1,A029166,誠拙周樗,1745,1820,男
A029166:2,A029166,せいせつしゅうちょ,1745,1820,男
A029166:3,A029166,無用道人,1745,1820,男
A029166:4,A029166,大用国師,1745,1820,男
A029167:1,A029167,清蔭音竺,,1831,男
A029167:2,A029167,せいいん-おんじく,,1831,男
A029168:1,A029168,東海昌晙,1790,1865,男
A029168:2,A029168,とうかい-しょうしゅん,1790,1865,男
A029169:1,A029169,淡海昌敬,,,男
A029169:2,A029169,主諾,,,男
A029169:3,A029169,主敬,,,男
A029170:1,A029170,巨海慈航,,,男
A029170:2,A029170,こかい じこう,,,男
A029170:3,A029170,巨海宗航,,,男
A029171:1,A029171,竹院,,,男
A029172:1,A029172,鹿州,,,男
A029173:1,A029173,泊船昌因,,,男
A029174:1,A029174,拙庵元章,,,男
A029175:1,A029175,啄同玄機,,,男
A029176:1,A029176,志山梵俊,,,男
A029177:1,A029177,武陵承芝,,,男
A029178:1,A029178,印宗惠顒,,,男
A029179:1,A029179,龍門圓舒,,,男
A029180:1,A029180,智水見泥,,,女
A029181:1,A029181,疎山祖廉,,,男
A029182:1,A029182,竺源玄獅,,,男
A029183:1,A029183,無業正禪,,,男
A029184:1,A029184,石霜碩瓚,,,男
A029185:1,A029185,西山亮,,,男
A029186:1,A029186,龍雲,,,男
A029186:2,A029186,りゅううん,,,男
A029187:1,A029187,實際法如,,,男
A029188:1,A029188,千岩,,,男
A029189:1,A029189,仙厓義梵,1750,1837,男
A029189:2,A029189,せんがい ぎぼん,1750,1837,男
A029189:3,A029189,Sengai Gibon,1750,1837,男
A029189:4,A029189,仙崖義梵,1750,1837,男
A029190:1,A029190,湛元,,,男
A029190:2,A029190,たんげん,,,男
A029191:1,A029191,物先海旭,1736,1817,男
A029191:2,A029191,ぶっせん-かいぎょく,1736,1817,男
A029191:3,A029191,Bussen-kaigyoku,1736,1817,男
A029192:1,A029192,古梁紹珉,1756,1839,男
A029192:2,A029192,南山,1756,1839,男
A029193:1,A029193,雪堂禪訥,,,男
A029194:1,A029194,杭州克文,,,男
A029194:2,A029194,明鑑弘照禪師,,,男
A029195:1,A029195,快龍宗省,,,男
A029196:1,A029196,曉山惠豐,,,男
A029197:1,A029197,曇靈宗珪,,,男
A029197:2,A029197,どんれいそうけい,,,男
A029198:1,A029198,徹叟祖隨,,,男
A029199:1,A029199,曇秀智快,,,男
A029200:1,A029200,大林自成,,,男
A029201:1,A029201,定巖祖寂,,,男
A029202:1,A029202,的宗禪那,,,男
A029203:1,A029203,千拙祖璉,,,男
A029204:1,A029204,定翁宜孟,,,男
A029205:1,A029205,田翁慧聰,,,男
A029206:1,A029206,白瑛全明,,,男
A029207:1,A029207,曹溪果,,,男
A029208:1,A029208,雲山祖泰,,,男
A029209:1,A029209,百朋士範,,,男
A029210:1,A029210,寒巖壞灰,,,男
A029211:1,A029211,卍山可倪,,,男
A029212:1,A029212,松嶺,,,男
A029213:1,A029213,圓應,,,男
A029214:1,A029214,海門元東,,,男
A029215:1,A029215,通玄元聰,,,男
A029216:1,A029216,堪堂元丈,,,男
A029217:1,A029217,真淨元苗,1772,1841,男
A029217:2,A029217,しんじょう げんみょう,1772,1841,男
A029218:1,A029218,拙堂元劼,,1853,男
A029218:2,A029218,せつどう-げんかつ,,1853,男
A029218:3,A029218,Setsudou-genkatsu,,1853,男
A029219:1,A029219,象河法演,,1839,男
A029220:1,A029220,大隨明玄,,,男
A029221:1,A029221,虛靈祖應,,,男
A029222:1,A029222,東溟智旭,,,男
A029223:1,A029223,提河,,,男
A029224:1,A029224,頑海祖因,,,男
A029225:1,A029225,翠巖從真,,,男
A029226:1,A029226,拙堂元敬,,1766,男
A029226:2,A029226,友梅,,1766,男
A029227:1,A029227,龍海玄珠,,,男
A029228:1,A029228,蘭山正隆,1713,1792,男
A029228:2,A029228,らんざん-しょうりゅう,1713,1792,男
A029228:3,A029228,Ranzan-syouryuu,1713,1792,男
A029228:4,A029228,積翠,1713,1792,男
A029228:5,A029228,円機妙応禅師,1713,1792,男
A029229:1,A029229,大道慧雲,,,男
A029230:1,A029230,大展慧俊,,,男
A029231:1,A029231,實州慧權,,,男
A029232:1,A029232,薰巖,,,男
A029233:1,A029233,千山慧單,,,男
A029234:1,A029234,春澤嵩拙,1750,1831,男
A029234:2,A029234,全拙,1750,1831,男
A029234:3,A029234,梵拙,1750,1831,男
A029234:4,A029234,金剛窟,1750,1831,男
A029235:1,A029235,雪堂,,,男
A029235:2,A029235,せつどう,,,男
A029236:1,A029236,月峰,,,男
A029236:2,A029236,げっぽう,,,男
A029237:1,A029237,洪巖慧範,,,男
A029238:1,A029238,揚宗智旭,,,男
A029239:1,A029239,大蘇智玲,,,男
A029240:1,A029240,默堂陸,,,男
A029241:1,A029241,鏡水惠團,,,男
A029242:1,A029242,關重宗鐵,,,男
A029243:1,A029243,玉泉,,,男
A029244:1,A029244,高峰,,,男
A029244:2,A029244,たかみね,,,男
A029245:1,A029245,虎堂,,,男
A029246:1,A029246,海內,,,男
A029246:2,A029246,かいない,,,男
A029247:1,A029247,梁溪,,,男
A029248:1,A029248,量外,,,男
A029248:2,A029248,りょうがい,,,男
A029248:3,A029248,Ryougai,,,男
A029249:1,A029249,柏林祖諗,,,男
A029250:1,A029250,大機祖全,1647,1699,男
A029250:2,A029250,だいきそぜん,1647,1699,男
A029251:1,A029251,大道文可,1680,1752,男
A029251:2,A029251,だいどう　ぶんか,1680,1752,男
A029251:3,A029251,義操,1680,1752,男
A029251:4,A029251,霞谷,1680,1752,男
A029251:5,A029251,忍可,1680,1752,男
A029252:1,A029252,頑極,,,男
A029253:1,A029253,竺雲,,,男
A029253:2,A029253,じくうん,,,男
A029253:3,A029253,Jikuun,,,男
A029254:1,A029254,律堂,,,男
A029255:1,A029255,薦首座,,,男
A029256:1,A029256,燈首座,,,男
A029257:1,A029257,達道宗默,,,男
A029258:1,A029258,太易道先,1618,1683,男
A029258:2,A029258,たいえきどうせん,1618,1683,男
A029259:1,A029259,大夢宗忍,,,男
A029260:1,A029260,絕同不二,,,男
A029261:1,A029261,象海慧堪,,,男
A029262:1,A029262,乾巖元雄,,,男
A029263:1,A029263,鍾山靈祐,,,男
A029264:1,A029264,瑞巖惠祥,,,男
A029265:1,A029265,逸堂惠光,,,男
A029266:1,A029266,鼇山惠顒,,,男
A029267:1,A029267,大休慧昉,,,男
A029267:2,A029267,だいきゅう-えぼう,,,男
A029268:1,A029268,雪牕宗崔,1589,1649,男
A029268:2,A029268, せっそう-そうさい,1589,1649,男
A029268:3,A029268,Sessou-sousai,1589,1649,男
A029269:1,A029269,雪堂宗瑜,,,男
A029270:1,A029270,默翁了宜,,,男
A029271:1,A029271,隨圓宗器,,,男
A029271:2,A029271,ずいえんそうき,,,男
A029272:1,A029272,幽巖祖岑,,,男
A029272:2,A029272,ゆうがんそきん,,,男
A029273:1,A029273,千巖宗呂,,,男
A029274:1,A029274,劍江宗珊,,,男
A029275:1,A029275,天叢玄廣,,,男
A029276:1,A029276,鐵舟善生,,,男
A029277:1,A029277,綱宗宗要,,,男
A029277:2,A029277,綱宗宗耍,,,男
A029278:1,A029278,大輝祥暹,,,男
A029278:2,A029278,だいきしょうせん,,,男
A029278:3,A029278,自覚聖智禅師,,,男
A029279:1,A029279,說心宗宣,,,男
A029280:1,A029280,十洲宗珉,,,男
A029281:1,A029281,岐陽宗策,,,男
A029282:1,A029282,洪州元牧,,,男
A029283:1,A029283,桂峰壽昌,,,男
A029284:1,A029284,嶺室全庾,,,男
A029284:2,A029284,嶺室全叟,,,男
A029285:1,A029285,萬源宜仞,,,男
A029286:1,A029286,玉岫宗璵,,,男
A029287:1,A029287,瑤林宗琨,,,男
A029288:1,A029288,仲山宗甫,,,男
A029289:1,A029289,天瑞宗普,,,男
A029290:1,A029290,大顛宗寬,,,男
A029291:1,A029291,雲龍善祥,,,男
A029292:1,A029292,天庵玄台,,,男
A029293:1,A029293,伯蒲慧稜,1543,1628,男
A029293:2,A029293,はくほえりょう,1543,1628,男
A029293:3,A029293,伯蒲恵稜,1543,1628,男
A029294:1,A029294,特英壽采,,,男
A029295:1,A029295,演溪紹祐,,,男
A029296:1,A029296,祥巖紹智,,,男
A029297:1,A029297,雲屋祖泰,,,男
A029297:2,A029297,うんのくそたい,,,男
A029297:3,A029297,雲屋宗春,,,男
A029298:1,A029298,南雄宗英,,,男
A029299:1,A029299,浮山紹圓,,,男
A029300:1,A029300,乾谷完元,,,男
A029301:1,A029301,蓬山宗丘,,,男
A029302:1,A029302,大震宗反,,,男
A029303:1,A029303,是道祖貞,,,男
A029304:1,A029304,了庵宗畢,,,男
A029305:1,A029305,速得玄得,,,男
A029306:1,A029306,壽山慧長,,,男
A029307:1,A029307,江春宗律,,,男
A029308:1,A029308,功嶽宗勣,,,男
A029309:1,A029309,石庵玄韶,,,男
A029310:1,A029310,古道宗廣,,,男
A029311:1,A029311,南華玄材,,,男
A029312:1,A029312,雪峰禪曾,,,男
A029313:1,A029313,泰嶽玄韓,,,男
A029314:1,A029314,天與宗佐,,,男
A029315:1,A029315,夾山智寬,,,男
A029316:1,A029316,春外東劫,,,男
A029316:2,A029316,しゃくしゅんがいとうこう,,,男
A029317:1,A029317,木堂宗智,,,男
A029318:1,A029318,林叔玄慧,,,男
A029319:1,A029319,千山玄松,,,男
A029319:2,A029319,せんざん げんしょう,,,男
A029320:1,A029320,竺印祖門,1610,1677,男
A029320:2,A029320,じくいん そもん,1610,1677,男
A029321:1,A029321,淨因長,,,男
A029322:1,A029322,指月壽,,,男
A029323:1,A029323,西河軾,,,男
A029324:1,A029324,岐同揚,,,男
A029325:1,A029325,珍庭秀寶,,,男
A029326:1,A029326,希先秀先,,,男
A029327:1,A029327,天秀得全,,,男
A029327:2,A029327,てんしゅうとくぜん,,,男
A029328:1,A029328,古宗紹琨,,,男
A029329:1,A029329,東源慧等,,,男
A029329:2,A029329,とうげんえとう,,,男
A029330:1,A029330,雪嶽禪從,,,男
A029331:1,A029331,蒲庵睦,,,男
A029332:1,A029332,玉衡慧璠,,,男
A029333:1,A029333,仁榮,,,男
A029334:1,A029334,以安智察,1514,1587,男
A029334:2,A029334,いあん-ちさつ,1514,1587,男
A029334:3,A029334,Ian-chisatsu,1514,1587,男
A029335:1,A029335,東漸宗震,1532,1602,男
A029336:1,A029336,庸山景庸,1559,1626,男
A029336:2,A029336,ようざん-けいよう,1559,1626,男
A029336:3,A029336,Youzan-keiyou,1559,1626,男
A029336:4,A029336,景中,1559,1626,男
A029337:1,A029337,絕同永奇,,,男
A029338:1,A029338,梅天無明,1607,1676,男
A029338:2,A029338,ばいてん-むみょう,1607,1676,男
A029338:3,A029338,Baiten-mumyou,1607,1676,男
A029339:1,A029339,至道無難,1603,1676,男
A029339:2,A029339,しどう むなん,1603,1676,男
A029339:3,A029339,刑部太郎,1603,1676,男
A029339:4,A029339,治太郎,1603,1676,男
A029339:5,A029339,源右衛門,1603,1676,男
A029339:6,A029339,大神親明,1603,1676,男
A029339:7,A029339,却外,1603,1676,男
A029339:8,A029339,道時,1603,1676,男
A029339:9,A029339,至道無難禅師,1603,1676,男
A029340:1,A029340,道鏡慧端,1633,1721,男
A029340:2,A029340,どうきょう えたん,1633,1721,男
A029340:3,A029340,正受老人,1633,1721,男
A029341:1,A029341,天真集膺,,,男
A029342:1,A029342,古桂顒,,,男
A029343:1,A029343,大觀文珠,1766,1842,男
A029343:2,A029343,だいかん もんじゅ,1766,1842,男
A029344:1,A029344,大鑑,,,男
A029344:2,A029344,たい‐かん,,,男
A029345:1,A029345,仙籟悟靈,,,男
A029346:1,A029346,盤谷祖珍,,,男
A029347:1,A029347,革道文憲,,,男
A029348:1,A029348,智教,,,女
A029349:1,A029349,奈良屋歌女,,,女
A029350:1,A029350,天猷玄喝,,,男
A029350:2,A029350,てんゆうげんかつ,,,男
A029351:1,A029351,大津,,,男
A029352:1,A029352,天先古堅,,,男
A029353:1,A029353,萬元嫩昌,,,男
A029354:1,A029354,快鱗,,,男
A029355:1,A029355,泰門,,,男
A029355:2,A029355,たいもん,,,男
A029356:1,A029356,快嵒智徹,,,男
A029357:1,A029357,環溪祖提,,,男
A029358:1,A029358,梁山存,,,男
A029359:1,A029359,斯經慧梁,,,男
A029359:2,A029359,しぎょう えりょう,,,男
A029360:1,A029360,鐵山文鎧,,,男
A029361:1,A029361,遂翁元盧,1717,1790,男
A029361:2,A029361,すいおう げんろ,1717,1790,男
A029361:3,A029361,慧牧,1717,1790,男
A029361:4,A029361,浮島老師,1717,1790,男
A029361:5,A029361,浮島老翁,1717,1790,男
A029361:6,A029361,宥恵妙顕禅師,1717,1790,男
A029362:1,A029362,春叢紹珠,1752,1835,男
A029362:2,A029362,しゅんそう-しょうじゅ,1752,1835,男
A029362:3,A029362,Syunsou-syouju,1752,1835,男
A029362:4,A029362,大鑑広照禅師,1752,1835,男
A029363:1,A029363,耕隱智訓,,1850,男
A029363:2,A029363,こういん-ちくん,,1850,男
A029363:3,A029363,Kouin-chikun,,1850,男
A029363:4,A029363,金剛正眼禅師,,1850,男
A029364:1,A029364,乘巖,,,男
A029365:1,A029365,清隱祖淳,,,男
A029366:1,A029366,豢龍宗俊,,,男
A029367:1,A029367,維庵宗石,,,男
A029368:1,A029368,廉洲,,,男
A029369:1,A029369,太髓文可,,,男
A029370:1,A029370,陽關東英,,,男
A029371:1,A029371,臺州宗愚,,,男
A029372:1,A029372,松翁,,,男
A029372:2,A029372,しょうおう,,,男
A029373:1,A029373,湊河泰龍,,,男
A029374:1,A029374,懶翁文常,,,男
A029375:1,A029375,敬峰義虔,,,男
A029376:1,A029376,說外悟恬,,,男
A029377:1,A029377,廉外,,,男
A029378:1,A029378,坪井紅山,,,男
A029379:1,A029379,要峰,,,男
A029379:2,A029379,耍峰,,,男
A029380:1,A029380,笑彭宗久,,,男
A029381:1,A029381,大穌,,,男
A029382:1,A029382,釣國玄陶,,,男
A029383:1,A029383,圓啟靈廸,,,男
A029384:1,A029384,愚庵義龍,,,男
A029385:1,A029385,悟庵禪聰,,,男
A029386:1,A029386,大同曇慧,,,男
A029387:1,A029387,層巔方邃,,,男
A029388:1,A029388,頑極禪虎,,,男
A029389:1,A029389,提洲禪恕,,,男
A029390:1,A029390,松山禪英,,,男
A029391:1,A029391,芝山,,,男
A029392:1,A029392,海門禪恪,,,男
A029393:1,A029393,雲崖全津,,,男
A029394:1,A029394,默傳宗璞,,,男
A029395:1,A029395,中峰梵契,,,男
A029396:1,A029396,寒岩,,,男
A029397:1,A029397,大囿周文,,,男
A029398:1,A029398,一道,,,男
A029398:2,A029398,いちどう,,,男
A029399:1,A029399,寧山禪惠,,,男
A029400:1,A029400,圓桂祖純,,,男
A029401:1,A029401,神宗義敦,,,男
A029402:1,A029402,大休慧昉,1715,1774,男
A029402:2,A029402,だいきゅう えぼう,1715,1774,男
A029402:3,A029402,大悲妙行禅師,1715,1774,男
A029403:1,A029403,一山心恒,,,男
A029404:1,A029404,臺巖大然,,,男
A029405:1,A029405,象可,,,男
A029406:1,A029406,徹叟,,,男
A029407:1,A029407,凌雲,,,男
A029407:2,A029407,りょううん,,,男
A029408:1,A029408,天眼智辨,1736,1804,男
A029408:2,A029408,吸江軒,1736,1804,男
A029408:3,A029408,鵞湖,1736,1804,男
A029409:1,A029409,大雲林說,,,男
A029410:1,A029410,龍雲慧潛,,,男
A029411:1,A029411,龍山,,,男
A029411:2,A029411,たつやま,,,男
A029412:1,A029412,長沙惠法,,,男
A029413:1,A029413,葦津慧隆,,,男
A029413:2,A029413,いしんえりゆう,,,男
A029414:1,A029414,雲嶽,,,男
A029415:1,A029415,石衣,,,男
A029415:2,A029415,いしごろも,,,男
A029416:1,A029416,天倪慧謙,,,男
A029416:2,A029416,てんげい えけん,,,男
A029417:1,A029417,性堂慧杲,1741,1819,男
A029417:2,A029417,しょうどう えか,1741,1819,男
A029417:3,A029417,蔵六,1741,1819,男
A029417:4,A029417,曇空,1741,1819,男
A029418:1,A029418,諦州至信,1774,1849,男
A029419:1,A029419,願翁元志,,,男
A029419:2,A029419,げんおうげんし,,,男
A029420:1,A029420,妙峰玄實,,,男
A029421:1,A029421,虛應,,,男
A029422:1,A029422,關嶺玄守,,,男
A029423:1,A029423,願王全提,,,男
A029424:1,A029424,佛母惠選,1773,1855,男
A029425:1,A029425,獨秀令岱,,1798,男
A029425:2,A029425,Dokushû Reitai ,,1798,男
A029425:3,A029425,雲臥庵,,1798,男
A029426:1,A029426,鳥道惠忠,,,男
A029427:1,A029427,靈源慧桃,1721,1785,男
A029427:2,A029427,れいげん-えとう,1721,1785,男
A029427:3,A029427,Reigen-etou,1721,1785,男
A029428:1,A029428,桂洲道倫,1713,1793,男
A029428:2,A029428,含旭,1713,1793,男
A029428:3,A029428,來鳳軒,1713,1793,男
A029429:1,A029429,孤峰,,,男
A029430:1,A029430,朴巖,,,男
A029431:1,A029431,雷岳,,,男
A029431:2,A029431,かみおか,,,男
A029432:1,A029432,東門,,,男
A029433:1,A029433,滄海宜運,,,男
A029434:1,A029434,弘巖玄猊,1748,1821,男
A029434:2,A029434,こうがんげんげい,1748,1821,男
A029434:3,A029434,古心庵,1748,1821,男
A029435:1,A029435,雲山道髓,,,男
A029436:1,A029436,天崖玄夷,,,男
A029437:1,A029437,良哉元明,1706,1786,男
A029438:1,A029438,新州周鼎,,,男
A029439:1,A029439,遼天宜頓,,,男
A029440:1,A029440,曹溪智脫,,,男
A029441:1,A029441,劫運祖永,,,男
A029442:1,A029442,關捩慈訓,,,男
A029443:1,A029443,獨山,,,男
A029443:2,A029443,どくさん,,,男
A029444:1,A029444,大靈,,,男
A029445:1,A029445,九峰主拙,,,男
A029446:1,A029446,天室,,,男
A029446:2,A029446,てんしつ,,,男
A029447:1,A029447,江西慧顒,,,男
A029448:1,A029448,東湖,,,男
A029448:2,A029448,とうこ,,,男
A029449:1,A029449,獨弼,,,男
A029450:1,A029450,大庾放石,,,男
A029451:1,A029451,通翁,,,男
A029452:1,A029452,太靈紹鑑,,,男
A029453:1,A029453,楞山慧脫,,,男
A029454:1,A029454,雲庵,,,男
A029454:2,A029454,うんあん,,,男
A029455:1,A029455,天曉,,,男
A029456:1,A029456,無量脫,,,男
A029457:1,A029457,山梨了徹,,,男
A029458:1,A029458,慧昌,,,女
A029459:1,A029459,阿察婆子,,,女
A029460:1,A029460,杉山政女,,,女
A029461:1,A029461,茶店婆子,,,女
A029462:1,A029462,原驛婆子,,,女
A029463:1,A029463,定山,,,男
A029464:1,A029464,驗長老,,,男
A029465:1,A029465,馬哈迪,,,男
A029465:2,A029465,Dr.M,,,男
A029465:3,A029465,馬哈地·穆罕默德,,,男
A029466:1,A029466,David Finn,,,男
A029466:2,A029466,大衛．藩,,,男
A029467:1,A029467,喬治·華克·布希,,,男
A029467:2,A029467,George Walker Bush,,,男
A029468:1,A029468,果東法師,,,男
A029469:1,A029469,陳伯璋,,,男
A029470:1,A029470,庄司幽徹,,,男
A029470:2,A029470,床司幽徹,,,男
A029471:1,A029471,大橋惠林,,,男
A029472:1,A029472,古郡兼通,,,男
A029473:1,A029473,峨山慈棹,1727,1797,男
A029473:2,A029473,がさんじとう,1727,1797,男
A029474:1,A029474,卓洲胡僊,1760,1833,男
A029474:2,A029474,たくじゅう　こせん,1760,1833,男
A029474:3,A029474,Takujuu-kosen,1760,1833,男
A029474:4,A029474,大道円鑑禅師,1760,1833,男
A029475:1,A029475,陳治明,,,男
A029476:1,A029476,鍾金雄,,,男
A029477:1,A029477,歐沙瑪．賓拉登,1957,2011,男
A029477:2,A029477,Osama Bin Laden,1957,2011,男
A029477:3,A029477,奧薩瑪·賓·穆罕默德·賓·阿瓦德·賓·拉登,1957,2011,男
A029478:1,A029478,良忠如隆,1793,1868,男
A029478:2,A029478,りょうちゅうにょりゅう,1793,1868,男
A029478:3,A029478,松壽,1793,1868,男
A029479:1,A029479,萬丈悟光,1815,1902,男
A029479:2,A029479,ばんじょう-ごこう,1815,1902,男
A029479:3,A029479,Banjou-gokou,1815,1902,男
A029479:4,A029479,逍遙,1815,1902,男
A029480:1,A029480,道永通昌,1836,1911,男
A029480:2,A029480,どうえい-つうしょう,1836,1911,男
A029481:1,A029481,英巖通璋,1842,1926,男
A029481:2,A029481,えいがんつうしょう,1842,1926,男
A029481:3,A029481,無相軒,1842,1926,男
A029482:1,A029482,玉田真璞,1871,1961,男
A029482:2,A029482,ぎょくでんしんはく,1871,1961,男
A029482:3,A029482,深省室,1871,1961,男
A029482:4,A029482,璞道人,1871,1961,男
A029482:5,A029482,暉道人,1871,1961,男
A029483:1,A029483,義道弘貫,1875,1948,男
A029483:2,A029483,ぎどうこうかん,1875,1948,男
A029483:3,A029483,臥龍室,1875,1948,男
A029484:1,A029484,觀輪行乘,1826,1896,男
A029484:2,A029484,かんりん-ぎょうじょう,1826,1896,男
A029484:3,A029484,Kanrin-gyoujou,1826,1896,男
A029484:4,A029484,甘露道人,1826,1896,男
A029484:5,A029484,楽哉,1826,1896,男
A029485:1,A029485,五山真塵,,,男
A029486:1,A029486,正一仁心,,,男
