c_office_id,c_office_type_id,c_office_tree_id,c_office_type_type_code,c_office_l1,c_office_l2,c_office_l3,c_office_l4,c_office_l5
856,011040305,1503020305,15,3,2,3,5,0
857,011090203,15070203,15,7,2,3,0,0
858,9999,1599,15,99,0,0,0,0
859,011090101,15070101,15,7,1,1,0,0
860,011090201,15070201,15,7,2,1,0,0
861,011090201,15070201,15,7,2,1,0,0
862,011090201,15070201,15,7,2,1,0,0
863,011090201,15070201,15,7,2,1,0,0
864,011090201,15070201,15,7,2,1,0,0
865,011090101,15070101,15,7,1,1,0,0
866,011090201,15070201,15,7,2,1,0,0
867,011090201,15070201,15,7,2,1,0,0
868,011090201,15070201,15,7,2,1,0,0
869,011031000,15030110,15,3,1,10,0,0
870,011031000,15030110,15,3,1,10,0,0
871,011090201,15070201,15,7,2,1,0,0
872,011090201,15070201,15,7,2,1,0,0
873,011090201,15070201,15,7,2,1,0,0
874,9999,1599,15,99,0,0,0,0
877,011010600,150106,15,1,6,0,0,0
878,011060600,150506,15,5,6,0,0,0
879,011050100,150401,15,4,1,0,0,0
880,011040800,15030208,15,3,2,8,0,0
884,011030500,15030105,15,3,1,5,0,0
887,9999,1599,15,99,0,0,0,0
888,011050400,150404,15,4,4,0,0,0
889,011050400,150404,15,4,4,0,0,0
890,011090101,15070101,15,7,1,1,0,0
891,011090201,15070201,15,7,2,1,0,0
892,011090201,15070201,15,7,2,1,0,0
893,011030400,15030104,15,3,1,4,0,0
895,011090305,15070305,15,7,3,5,0,0
895,011090402,15070402,15,7,4,2,0,0
896,011090305,15070305,15,7,3,5,0,0
896,011090402,15070402,15,7,4,2,0,0
897,011040102,1503020102,15,3,2,1,2,0
898,011040102,1503020102,15,3,2,1,2,0
899,011040102,1503020102,15,3,2,1,2,0
901,011040102,1503020102,15,3,2,1,2,0
902,011090305,15070305,15,7,3,5,0,0
902,011090402,15070402,15,7,4,2,0,0
903,011040102,1503020102,15,3,2,1,2,0
904,011040102,1503020102,15,3,2,1,2,0
906,011040102,1503020102,15,3,2,1,2,0
907,011040306,1503020306,15,3,2,3,6,0
908,9999,1599,15,99,0,0,0,0
909,011040702,1503020702,15,3,2,7,2,0
911,011040800,15030208,15,3,2,8,0,0
912,011040800,15030208,15,3,2,8,0,0
913,011040800,15030208,15,3,2,8,0,0
914,011040800,15030208,15,3,2,8,0,0
916,9999,1599,15,99,0,0,0,0
917,9999,1599,15,99,0,0,0,0
919,011100200,150802,15,8,2,0,0,0
920,011020200,150202,15,2,2,0,0,0
923,011020500,150205,15,2,5,0,0,0
924,011010300,150103,15,1,3,0,0,0
930,011031300,15030113,15,3,1,13,0,0
932,011090101,15070101,15,7,1,1,0,0
933,011090201,15070201,15,7,2,1,0,0
934,011090201,15070201,15,7,2,1,0,0
935,011040101,1503020101,15,3,2,1,1,0
935,011040102,1503020102,15,3,2,1,2,0
936,011090201,15070201,15,7,2,1,0,0
937,011090201,15070201,15,7,2,1,0,0
938,011090201,15070201,15,7,2,1,0,0
940,011030200,15030102,15,3,1,2,0,0
942,011030600,15030106,15,3,1,6,0,0
943,9999,1599,15,99,0,0,0,0
946,011080600,15060206,15,6,2,6,0,0
948,011030300,15030103,15,3,1,3,0,0
950,011080200,15060202,15,6,2,2,0,0
955,9999,1599,15,99,0,0,0,0
957,9999,1599,15,99,0,0,0,0
958,9999,1599,15,99,0,0,0,0
959,011040304,1503020304,15,3,2,3,4,0
960,011020500,150205,15,2,5,0,0,0
961,011050100,150401,15,4,1,0,0,0
964,011070200,15060102,15,6,1,2,0,0
967,011090101,15070101,15,7,1,1,0,0
968,011090201,15070201,15,7,2,1,0,0
969,011090201,15070201,15,7,2,1,0,0
970,011090201,15070201,15,7,2,1,0,0
971,011040400,15030204,15,3,2,4,0,0
972,011090101,15070101,15,7,1,1,0,0
973,011090201,15070201,15,7,2,1,0,0
974,011090201,15070201,15,7,2,1,0,0
976,9999,1599,15,99,0,0,0,0
977,011040102,1503020102,15,3,2,1,2,0
978,011030200,15030102,15,3,1,2,0,0
979,011040102,1503020102,15,3,2,1,2,0
981,011040102,1503020102,15,3,2,1,2,0
983,011040400,15030204,15,3,2,4,0,0
985,011080200,15060202,15,6,2,2,0,0
986,9999,1599,15,99,0,0,0,0
987,9999,1599,15,99,0,0,0,0
988,011040710,1503020710,15,3,2,7,10,0
989,011080600,15060206,15,6,2,6,0,0
989,011090202,15070202,15,7,2,2,0,0
991,011040700,15030207,15,3,2,7,0,0
992,011100200,150802,15,8,2,0,0,0
996,011090304,15070304,15,7,3,4,0,0
998,9999,1599,15,99,0,0,0,0
999,011040400,15030204,15,3,2,4,0,0
1001,011040400,15030204,15,3,2,4,0,0
1002,011070300,15060103,15,6,1,3,0,0
1003,011070300,15060103,15,6,1,3,0,0
1004,011070300,15060103,15,6,1,3,0,0
1009,011031200,15030112,15,3,1,12,0,0
1010,011031200,15030112,15,3,1,12,0,0
1012,011040702,1503020702,15,3,2,7,2,0
1013,011040702,1503020702,15,3,2,7,2,0
1014,011040702,1503020702,15,3,2,7,2,0
1015,011040702,1503020702,15,3,2,7,2,0
1019,011090305,15070305,15,7,3,5,0,0
1019,011090402,15070402,15,7,4,2,0,0
1020,011040101,1503020101,15,3,2,1,1,0
1021,011040709,1503020709,15,3,2,7,9,0
1022,011020200,150202,15,2,2,0,0,0
1023,011020200,150202,15,2,2,0,0,0
1024,011040101,1503020101,15,3,2,1,1,0
1025,011040101,1503020101,15,3,2,1,1,0
1026,011040101,1503020101,15,3,2,1,1,0
1027,011040101,1503020101,15,3,2,1,1,0
1028,011040101,1503020101,15,3,2,1,1,0
1029,011040103,1503020103,15,3,2,1,3,0
1030,9999,1599,15,99,0,0,0,0
1032,011040101,1503020101,15,3,2,1,1,0
1033,011090501,15070501,15,7,5,1,0,0
1034,011090501,15070501,15,7,5,1,0,0
1035,011090501,15070501,15,7,5,1,0,0
1036,011090501,15070501,15,7,5,1,0,0
1037,011090501,15070501,15,7,5,1,0,0
1038,011090501,15070501,15,7,5,1,0,0
1039,011090501,15070501,15,7,5,1,0,0
1040,011090501,15070501,15,7,5,1,0,0
1041,011090501,15070501,15,7,5,1,0,0
1042,011090501,15070501,15,7,5,1,0,0
1043,011090501,15070501,15,7,5,1,0,0
1044,011090501,15070501,15,7,5,1,0,0
1045,011090501,15070501,15,7,5,1,0,0
1046,011090501,15070501,15,7,5,1,0,0
1047,011090501,15070501,15,7,5,1,0,0
1048,011090501,15070501,15,7,5,1,0,0
1050,011090501,15070501,15,7,5,1,0,0
1051,011090501,15070501,15,7,5,1,0,0
1052,011090501,15070501,15,7,5,1,0,0
1053,011090501,15070501,15,7,5,1,0,0
1054,011090501,15070501,15,7,5,1,0,0
1055,011090501,15070501,15,7,5,1,0,0
1056,011020100,15010904,15,1,9,4,0,0
1056,011090501,15070501,15,7,5,1,0,0
1057,011090501,15070501,15,7,5,1,0,0
1058,9999,1599,15,99,0,0,0,0
1059,9999,1599,15,99,0,0,0,0
1060,9999,1599,15,99,0,0,0,0
1061,9999,1599,15,99,0,0,0,0
1062,011040400,15030204,15,3,2,4,0,0
1062,011090502,15070502,15,7,5,2,0,0
1063,011040400,15030204,15,3,2,4,0,0
1063,011090502,15070502,15,7,5,2,0,0
1064,9999,1599,15,99,0,0,0,0
1066,011040400,15030204,15,3,2,4,0,0
1066,011090502,15070502,15,7,5,2,0,0
1067,011090102,15070102,15,7,1,2,0,0
1068,011090102,15070102,15,7,1,2,0,0
1069,011090102,15070102,15,7,1,2,0,0
1071,011090102,15070102,15,7,1,2,0,0
1072,011090102,15070102,15,7,1,2,0,0
1073,011090102,15070102,15,7,1,2,0,0
1074,011090102,15070102,15,7,1,2,0,0
1075,011090102,15070102,15,7,1,2,0,0
1076,011090102,15070102,15,7,1,2,0,0
1077,011090102,15070102,15,7,1,2,0,0
1078,011090102,15070102,15,7,1,2,0,0
1079,011090102,15070102,15,7,1,2,0,0
1080,011090102,15070102,15,7,1,2,0,0
1081,011090102,15070102,15,7,1,2,0,0
1082,011090102,15070102,15,7,1,2,0,0
1083,011090102,15070102,15,7,1,2,0,0
1084,011090102,15070102,15,7,1,2,0,0
1085,011090102,15070102,15,7,1,2,0,0
1086,011090102,15070102,15,7,1,2,0,0
1087,011090102,15070102,15,7,1,2,0,0
1088,011090102,15070102,15,7,1,2,0,0
1089,011090102,15070102,15,7,1,2,0,0
1090,011090102,15070102,15,7,1,2,0,0
1091,011090102,15070102,15,7,1,2,0,0
1092,011090102,15070102,15,7,1,2,0,0
1093,011090102,15070102,15,7,1,2,0,0
1094,011090102,15070102,15,7,1,2,0,0
1095,011090102,15070102,15,7,1,2,0,0
1096,011090102,15070102,15,7,1,2,0,0
1097,011090102,15070102,15,7,1,2,0,0
1098,011090102,15070102,15,7,1,2,0,0
1101,011090202,15070202,15,7,2,2,0,0
1102,011090202,15070202,15,7,2,2,0,0
1103,011080300,15060203,15,6,2,3,0,0
1103,011090202,15070202,15,7,2,2,0,0
1104,011080300,15060203,15,6,2,3,0,0
1104,011090202,15070202,15,7,2,2,0,0
1105,011090202,15070202,15,7,2,2,0,0
1106,011090202,15070202,15,7,2,2,0,0
1107,011080300,15060203,15,6,2,3,0,0
1107,011090202,15070202,15,7,2,2,0,0
1108,011080300,15060203,15,6,2,3,0,0
1108,011090202,15070202,15,7,2,2,0,0
1109,011090202,15070202,15,7,2,2,0,0
1110,011090202,15070202,15,7,2,2,0,0
1111,011090301,15070301,15,7,3,1,0,0
1112,011090301,15070301,15,7,3,1,0,0
1113,011090301,15070301,15,7,3,1,0,0
1114,011090301,15070301,15,7,3,1,0,0
1115,011090301,15070301,15,7,3,1,0,0
1116,011090301,15070301,15,7,3,1,0,0
1117,011090301,15070301,15,7,3,1,0,0
1118,011090301,15070301,15,7,3,1,0,0
1119,011090301,15070301,15,7,3,1,0,0
1120,011090301,15070301,15,7,3,1,0,0
1121,011090302,15070302,15,7,3,2,0,0
1122,011090302,15070302,15,7,3,2,0,0
1123,011090302,15070302,15,7,3,2,0,0
1124,011090302,15070302,15,7,3,2,0,0
1125,011090302,15070302,15,7,3,2,0,0
1126,011090302,15070302,15,7,3,2,0,0
1127,011050400,150404,15,4,4,0,0,0
1127,011090303,15070303,15,7,3,3,0,0
1128,011090304,15070304,15,7,3,4,0,0
1129,011090304,15070304,15,7,3,4,0,0
1130,011090304,15070304,15,7,3,4,0,0
1131,011090304,15070304,15,7,3,4,0,0
1132,011090304,15070304,15,7,3,4,0,0
1133,011090304,15070304,15,7,3,4,0,0
1134,011090304,15070304,15,7,3,4,0,0
1135,011090304,15070304,15,7,3,4,0,0
1136,011090304,15070304,15,7,3,4,0,0
1137,011090304,15070304,15,7,3,4,0,0
1138,011090304,15070304,15,7,3,4,0,0
1139,011090304,15070304,15,7,3,4,0,0
1140,011090304,15070304,15,7,3,4,0,0
1141,011090304,15070304,15,7,3,4,0,0
1142,011090304,15070304,15,7,3,4,0,0
1143,011090304,15070304,15,7,3,4,0,0
1144,011090304,15070304,15,7,3,4,0,0
1145,011090304,15070304,15,7,3,4,0,0
1146,011090304,15070304,15,7,3,4,0,0
1147,011090304,15070304,15,7,3,4,0,0
1148,011090304,15070304,15,7,3,4,0,0
1149,011090304,15070304,15,7,3,4,0,0
1150,011090304,15070304,15,7,3,4,0,0
1151,011090304,15070304,15,7,3,4,0,0
1152,011090304,15070304,15,7,3,4,0,0
1153,011090304,15070304,15,7,3,4,0,0
1154,011090304,15070304,15,7,3,4,0,0
1155,011090304,15070304,15,7,3,4,0,0
1156,011090304,15070304,15,7,3,4,0,0
1157,011090304,15070304,15,7,3,4,0,0
1158,011090304,15070304,15,7,3,4,0,0
1159,011090304,15070304,15,7,3,4,0,0
1160,011090304,15070304,15,7,3,4,0,0
1161,011090304,15070304,15,7,3,4,0,0
1162,011090304,15070304,15,7,3,4,0,0
1163,011090304,15070304,15,7,3,4,0,0
1164,011090304,15070304,15,7,3,4,0,0
1165,011090304,15070304,15,7,3,4,0,0
1166,011090304,15070304,15,7,3,4,0,0
1167,011090304,15070304,15,7,3,4,0,0
1168,011090304,15070304,15,7,3,4,0,0
1169,011090304,15070304,15,7,3,4,0,0
1170,011090304,15070304,15,7,3,4,0,0
1171,011090304,15070304,15,7,3,4,0,0
1172,011090304,15070304,15,7,3,4,0,0
1173,011090304,15070304,15,7,3,4,0,0
1174,011090304,15070304,15,7,3,4,0,0
1175,011090304,15070304,15,7,3,4,0,0
1176,011090304,15070304,15,7,3,4,0,0
1177,011090304,15070304,15,7,3,4,0,0
1178,011090304,15070304,15,7,3,4,0,0
1179,011090304,15070304,15,7,3,4,0,0
1180,011090304,15070304,15,7,3,4,0,0
1181,011090304,15070304,15,7,3,4,0,0
1182,011090304,15070304,15,7,3,4,0,0
1183,011090304,15070304,15,7,3,4,0,0
1184,011090304,15070304,15,7,3,4,0,0
1185,011090304,15070304,15,7,3,4,0,0
1186,011090304,15070304,15,7,3,4,0,0
1187,011090304,15070304,15,7,3,4,0,0
1188,011090304,15070304,15,7,3,4,0,0
1189,011090304,15070304,15,7,3,4,0,0
1190,011090304,15070304,15,7,3,4,0,0
1191,011090304,15070304,15,7,3,4,0,0
1192,011090304,15070304,15,7,3,4,0,0
1193,011090304,15070304,15,7,3,4,0,0
1194,011090304,15070304,15,7,3,4,0,0
1195,011090304,15070304,15,7,3,4,0,0
1196,011090304,15070304,15,7,3,4,0,0
1197,011090304,15070304,15,7,3,4,0,0
1198,011090304,15070304,15,7,3,4,0,0
1199,011090304,15070304,15,7,3,4,0,0
1200,011090304,15070304,15,7,3,4,0,0
1201,011090304,15070304,15,7,3,4,0,0
1202,011090304,15070304,15,7,3,4,0,0
1203,011020100,15010904,15,1,9,4,0,0
1203,011090501,15070501,15,7,5,1,0,0
1204,9999,1599,15,99,0,0,0,0
1205,011090305,15070305,15,7,3,5,0,0
1206,011090305,15070305,15,7,3,5,0,0
1207,011090305,15070305,15,7,3,5,0,0
1208,011090305,15070305,15,7,3,5,0,0
1209,011090305,15070305,15,7,3,5,0,0
1210,011090305,15070305,15,7,3,5,0,0
1211,011090305,15070305,15,7,3,5,0,0
1212,011090305,15070305,15,7,3,5,0,0
1213,011090305,15070305,15,7,3,5,0,0
1214,011090305,15070305,15,7,3,5,0,0
1215,011090305,15070305,15,7,3,5,0,0
1216,011090305,15070305,15,7,3,5,0,0
1217,011090305,15070305,15,7,3,5,0,0
1218,011090306,15070306,15,7,3,6,0,0
1219,011090306,15070306,15,7,3,6,0,0
1220,011090306,15070306,15,7,3,6,0,0
1221,011090306,15070306,15,7,3,6,0,0
1222,011090306,15070306,15,7,3,6,0,0
1223,011090306,15070306,15,7,3,6,0,0
1224,011090306,15070306,15,7,3,6,0,0
1225,011090306,15070306,15,7,3,6,0,0
1226,011090306,15070306,15,7,3,6,0,0
1227,011090306,15070306,15,7,3,6,0,0
1228,011090306,15070306,15,7,3,6,0,0
1229,011090306,15070306,15,7,3,6,0,0
1230,011090306,15070306,15,7,3,6,0,0
1231,011090306,15070306,15,7,3,6,0,0
1232,011090306,15070306,15,7,3,6,0,0
1233,011090306,15070306,15,7,3,6,0,0
1234,011090306,15070306,15,7,3,6,0,0
1235,011090306,15070306,15,7,3,6,0,0
1236,011090306,15070306,15,7,3,6,0,0
1237,011090306,15070306,15,7,3,6,0,0
1238,011090306,15070306,15,7,3,6,0,0
1239,011090306,15070306,15,7,3,6,0,0
1240,011090306,15070306,15,7,3,6,0,0
1241,011090306,15070306,15,7,3,6,0,0
1242,011090306,15070306,15,7,3,6,0,0
1243,011090306,15070306,15,7,3,6,0,0
1244,011090306,15070306,15,7,3,6,0,0
1245,011090306,15070306,15,7,3,6,0,0
1246,011090306,15070306,15,7,3,6,0,0
1247,011090306,15070306,15,7,3,6,0,0
1248,011090306,15070306,15,7,3,6,0,0
1249,011090306,15070306,15,7,3,6,0,0
1250,011090306,15070306,15,7,3,6,0,0
1251,011090306,15070306,15,7,3,6,0,0
1252,011090306,15070306,15,7,3,6,0,0
1253,011090306,15070306,15,7,3,6,0,0
1254,011090306,15070306,15,7,3,6,0,0
1255,011090306,15070306,15,7,3,6,0,0
1256,011090306,15070306,15,7,3,6,0,0
1257,011090306,15070306,15,7,3,6,0,0
1258,011090306,15070306,15,7,3,6,0,0
1259,011090306,15070306,15,7,3,6,0,0
1260,011090306,15070306,15,7,3,6,0,0
1261,011090306,15070306,15,7,3,6,0,0
1262,011090306,15070306,15,7,3,6,0,0
1263,011090306,15070306,15,7,3,6,0,0
1264,011090306,15070306,15,7,3,6,0,0
1265,011090306,15070306,15,7,3,6,0,0
1266,011090306,15070306,15,7,3,6,0,0
1267,011090306,15070306,15,7,3,6,0,0
1268,011090306,15070306,15,7,3,6,0,0
1269,011090306,15070306,15,7,3,6,0,0
1270,011090306,15070306,15,7,3,6,0,0
1271,011090306,15070306,15,7,3,6,0,0
1272,011090306,15070306,15,7,3,6,0,0
1273,011090306,15070306,15,7,3,6,0,0
1274,011090306,15070306,15,7,3,6,0,0
1275,011090306,15070306,15,7,3,6,0,0
1276,011090306,15070306,15,7,3,6,0,0
1277,011090401,15070401,15,7,4,1,0,0
1279,011090401,15070401,15,7,4,1,0,0
1280,011090401,15070401,15,7,4,1,0,0
1281,011090401,15070401,15,7,4,1,0,0
1282,011090401,15070401,15,7,4,1,0,0
1283,011090401,15070401,15,7,4,1,0,0
1284,011090402,15070402,15,7,4,2,0,0
1284,011090403,15070403,15,7,4,3,0,0
1285,011090402,15070402,15,7,4,2,0,0
1286,011090402,15070402,15,7,4,2,0,0
1287,011090402,15070402,15,7,4,2,0,0
1288,011010804,15010801,15,1,8,1,0,0
1288,011090402,15070402,15,7,4,2,0,0
1289,011010804,15010801,15,1,8,1,0,0
1289,011090402,15070402,15,7,4,2,0,0
1290,011090403,15070403,15,7,4,3,0,0
1291,011090403,15070403,15,7,4,3,0,0
1292,011090403,15070403,15,7,4,3,0,0
1293,011090403,15070403,15,7,4,3,0,0
1294,011010804,15010801,15,1,8,1,0,0
1294,011090403,15070403,15,7,4,3,0,0
1295,011060200,150502,15,5,2,0,0,0
1296,011010100,150101,15,1,1,0,0,0
1297,011010100,150101,15,1,1,0,0,0
1298,011010100,150101,15,1,1,0,0,0
1299,011010100,150101,15,1,1,0,0,0
1300,011010100,150101,15,1,1,0,0,0
1302,011010100,150101,15,1,1,0,0,0
1303,011010100,150101,15,1,1,0,0,0
1304,011010100,150101,15,1,1,0,0,0
1305,011010100,150101,15,1,1,0,0,0
1306,011010100,150101,15,1,1,0,0,0
1307,011010100,150101,15,1,1,0,0,0
1308,011010100,150101,15,1,1,0,0,0
1309,011010100,150101,15,1,1,0,0,0
1310,011010100,150101,15,1,1,0,0,0
1311,011010100,150101,15,1,1,0,0,0
1312,011010100,150101,15,1,1,0,0,0
1313,011010100,150101,15,1,1,0,0,0
1314,011010100,150101,15,1,1,0,0,0
1315,011010100,150101,15,1,1,0,0,0
1316,011010100,150101,15,1,1,0,0,0
1317,011010100,150101,15,1,1,0,0,0
1318,011010100,150101,15,1,1,0,0,0
1319,011010100,150101,15,1,1,0,0,0
1320,011010100,150101,15,1,1,0,0,0
1321,011010100,150101,15,1,1,0,0,0
1322,011010100,150101,15,1,1,0,0,0
1323,011010100,150101,15,1,1,0,0,0
1324,011010100,150101,15,1,1,0,0,0
1325,011010200,150102,15,1,2,0,0,0
1327,011010200,150102,15,1,2,0,0,0
1328,011010200,150102,15,1,2,0,0,0
1329,011010200,150102,15,1,2,0,0,0
1330,011010200,150102,15,1,2,0,0,0
1331,011010200,150102,15,1,2,0,0,0
1332,011010200,150102,15,1,2,0,0,0
1333,011010200,150102,15,1,2,0,0,0
1334,011010200,150102,15,1,2,0,0,0
1335,011010200,150102,15,1,2,0,0,0
1336,011010200,150102,15,1,2,0,0,0
1337,011010200,150102,15,1,2,0,0,0
1338,011010200,150102,15,1,2,0,0,0
1339,011010200,150102,15,1,2,0,0,0
1340,011010200,150102,15,1,2,0,0,0
1341,011010200,150102,15,1,2,0,0,0
1342,011010200,150102,15,1,2,0,0,0
1343,011010200,150102,15,1,2,0,0,0
1344,011010200,150102,15,1,2,0,0,0
1345,011010200,150102,15,1,2,0,0,0
1346,011010200,150102,15,1,2,0,0,0
1347,011010200,150102,15,1,2,0,0,0
1348,011010200,150102,15,1,2,0,0,0
1349,011010200,150102,15,1,2,0,0,0
1350,011010200,150102,15,1,2,0,0,0
1351,011010200,150102,15,1,2,0,0,0
1352,011010200,150102,15,1,2,0,0,0
1353,011010200,150102,15,1,2,0,0,0
1354,011010200,150102,15,1,2,0,0,0
1355,011010200,150102,15,1,2,0,0,0
1356,011010200,150102,15,1,2,0,0,0
1357,011010200,150102,15,1,2,0,0,0
1358,011010200,150102,15,1,2,0,0,0
1359,011010200,150102,15,1,2,0,0,0
1360,011010200,150102,15,1,2,0,0,0
1361,011010200,150102,15,1,2,0,0,0
1362,011010200,150102,15,1,2,0,0,0
1363,011010200,150102,15,1,2,0,0,0
1364,011010200,150102,15,1,2,0,0,0
1365,011010200,150102,15,1,2,0,0,0
1366,011010200,150102,15,1,2,0,0,0
1367,011010200,150102,15,1,2,0,0,0
1368,011010200,150102,15,1,2,0,0,0
1369,011010200,150102,15,1,2,0,0,0
1370,011010200,150102,15,1,2,0,0,0
1371,011010200,150102,15,1,2,0,0,0
1372,011010200,150102,15,1,2,0,0,0
1373,011010200,150102,15,1,2,0,0,0
1374,011010200,150102,15,1,2,0,0,0
1375,011010200,150102,15,1,2,0,0,0
1376,011010200,150102,15,1,2,0,0,0
1377,011010200,150102,15,1,2,0,0,0
1378,011010200,150102,15,1,2,0,0,0
1379,011010200,150102,15,1,2,0,0,0
1380,011010200,150102,15,1,2,0,0,0
1381,011010200,150102,15,1,2,0,0,0
1382,011010200,150102,15,1,2,0,0,0
1383,011010200,150102,15,1,2,0,0,0
1384,011010200,150102,15,1,2,0,0,0
1385,011010200,150102,15,1,2,0,0,0
1386,011010200,150102,15,1,2,0,0,0
1387,011010200,150102,15,1,2,0,0,0
1388,011010200,150102,15,1,2,0,0,0
1389,011010200,150102,15,1,2,0,0,0
1390,011010200,150102,15,1,2,0,0,0
1391,011010200,150102,15,1,2,0,0,0
1392,011010200,150102,15,1,2,0,0,0
1393,011010200,150102,15,1,2,0,0,0
1394,011010200,150102,15,1,2,0,0,0
1395,011010200,150102,15,1,2,0,0,0
1396,011010200,150102,15,1,2,0,0,0
1397,011010200,150102,15,1,2,0,0,0
1398,011010200,150102,15,1,2,0,0,0
1399,011010200,150102,15,1,2,0,0,0
1400,011010200,150102,15,1,2,0,0,0
1401,011010200,150102,15,1,2,0,0,0
1402,011010200,150102,15,1,2,0,0,0
1403,011010200,150102,15,1,2,0,0,0
1404,011010200,150102,15,1,2,0,0,0
1405,011010200,150102,15,1,2,0,0,0
1406,011010200,150102,15,1,2,0,0,0
1407,011010200,150102,15,1,2,0,0,0
1408,011010200,150102,15,1,2,0,0,0
1409,011010200,150102,15,1,2,0,0,0
1410,011010200,150102,15,1,2,0,0,0
1411,011010200,150102,15,1,2,0,0,0
1412,011010200,150102,15,1,2,0,0,0
1413,011010200,150102,15,1,2,0,0,0
1414,011010200,150102,15,1,2,0,0,0
1415,011010200,150102,15,1,2,0,0,0
1416,011010200,150102,15,1,2,0,0,0
1417,011010200,150102,15,1,2,0,0,0
1419,011010200,150102,15,1,2,0,0,0
1420,011010200,150102,15,1,2,0,0,0
1421,011010200,150102,15,1,2,0,0,0
1422,011010200,150102,15,1,2,0,0,0
1423,011010200,150102,15,1,2,0,0,0
1424,011010200,150102,15,1,2,0,0,0
1425,011010200,150102,15,1,2,0,0,0
1426,011010200,150102,15,1,2,0,0,0
1427,011010200,150102,15,1,2,0,0,0
1428,011010200,150102,15,1,2,0,0,0
1429,011010200,150102,15,1,2,0,0,0
1430,011010200,150102,15,1,2,0,0,0
1432,011010200,150102,15,1,2,0,0,0
1433,011010200,150102,15,1,2,0,0,0
1434,011010200,150102,15,1,2,0,0,0
1435,011010200,150102,15,1,2,0,0,0
1436,011010200,150102,15,1,2,0,0,0
1437,011010200,150102,15,1,2,0,0,0
1438,011010200,150102,15,1,2,0,0,0
1439,011010200,150102,15,1,2,0,0,0
1440,011010200,150102,15,1,2,0,0,0
1441,011010200,150102,15,1,2,0,0,0
1442,011010200,150102,15,1,2,0,0,0
1443,011010200,150102,15,1,2,0,0,0
1444,011010200,150102,15,1,2,0,0,0
1445,011010200,150102,15,1,2,0,0,0
1446,011010200,150102,15,1,2,0,0,0
1447,011010200,150102,15,1,2,0,0,0
1448,011010200,150102,15,1,2,0,0,0
1449,011010200,150102,15,1,2,0,0,0
1450,011010200,150102,15,1,2,0,0,0
1451,011010200,150102,15,1,2,0,0,0
1452,011010200,150102,15,1,2,0,0,0
1453,011010200,150102,15,1,2,0,0,0
1454,011010200,150102,15,1,2,0,0,0
1455,011010200,150102,15,1,2,0,0,0
1456,011010200,150102,15,1,2,0,0,0
1457,011010200,150102,15,1,2,0,0,0
1458,011010200,150102,15,1,2,0,0,0
1459,011010200,150102,15,1,2,0,0,0
1460,011010200,150102,15,1,2,0,0,0
1461,011010200,150102,15,1,2,0,0,0
1462,011010200,150102,15,1,2,0,0,0
1463,011010300,150103,15,1,3,0,0,0
1464,011010300,150103,15,1,3,0,0,0
1465,011010300,150103,15,1,3,0,0,0
1466,011010300,150103,15,1,3,0,0,0
1467,011010300,150103,15,1,3,0,0,0
1468,011010300,150103,15,1,3,0,0,0
1469,011010300,150103,15,1,3,0,0,0
1470,011010300,150103,15,1,3,0,0,0
1471,011010300,150103,15,1,3,0,0,0
1472,011010300,150103,15,1,3,0,0,0
1473,011010300,150103,15,1,3,0,0,0
1474,011010300,150103,15,1,3,0,0,0
1475,011010300,150103,15,1,3,0,0,0
1476,011010300,150103,15,1,3,0,0,0
1477,011010300,150103,15,1,3,0,0,0
1478,011010300,150103,15,1,3,0,0,0
1479,011010300,150103,15,1,3,0,0,0
1480,011010300,150103,15,1,3,0,0,0
1481,011010300,150103,15,1,3,0,0,0
1482,011010300,150103,15,1,3,0,0,0
1483,011010300,150103,15,1,3,0,0,0
1484,011010300,150103,15,1,3,0,0,0
1485,011010300,150103,15,1,3,0,0,0
1486,011010300,150103,15,1,3,0,0,0
1487,011010300,150103,15,1,3,0,0,0
1488,011010300,150103,15,1,3,0,0,0
1489,011010300,150103,15,1,3,0,0,0
1492,011010300,150103,15,1,3,0,0,0
1493,011010300,150103,15,1,3,0,0,0
1494,011010300,150103,15,1,3,0,0,0
1495,011010300,150103,15,1,3,0,0,0
