c_place_id,c_place_1990,c_name,c_name_chn,x_coord,y_coord
1352.0,330301,"Wenzhou Shixiaqu","溫州市轄區",120.6853,28.00147
1353.0,330321,Ouhai,"甌海",120.60183,27.98843
1354.0,330322,Dongtou,"洞頭",121.14238,27.83987
1355.0,330324,Yongjia,"永嘉",120.658,28.29569
1356.0,330381,"Rui`an Shi","瑞安市",120.70474,27.79241
1357.0,330323,Leqing,"樂清",121.02315,28.25597
1358.0,332627,Yuhuan,"玉環",0.0,0.0
1359.0,330326,Pingyang,"平陽",120.59536,27.59942
1360.0,330327,Cangnan,"蒼南",120.37571,27.36416
1361.0,330329,Taishun,"泰順",119.9362,27.55111
1362.0,360101,"Nanchang Shixiaqu","南昌轄區",115.82015,28.74899
1363.0,360121,Nanchang,"南昌",116.07756,28.62056
1364.0,360122,Xinjian,"新建",116.10574,28.97083
1365.0,362202,"Fengcheng Shi","豐城市",115.79546,28.0606
1366.0,360124,Jinxian,"進賢",116.30812,28.46577
1367.0,362226,Fengxin,"奉新",115.14636,28.70821
1368.0,362232,Jing`an,"靖安",115.21651,28.93382
1369.0,360423,Wuning,"武寧",114.97069,29.22482
1370.0,360424,Xiushui,"修水",114.44296,29.02817
1371.0,362233,Tonggu,"銅鼓",114.41141,28.60726
1372.0,362330,Boyang,"波陽",116.79427,29.23306
1373.0,362331,Wannian,"萬年",117.04252,28.70573
1374.0,362329,Yugan,"餘干",116.5845,28.68466
1375.0,360221,Leping,"樂平",117.25432,28.97575
1376.0,360201,"Jingdezhen Shi","景德鎮市",117.18144,29.24545
1377.0,360222,Fuliang,"浮梁",117.36103,29.53916
1378.0,362302,"Dexing Shi","德興市",117.74279,28.95901
1379.0,360622,Yujiang,"餘江",116.92184,28.34259
1380.0,362301,"Shangrao Shi","上饒市",117.96025,28.43785
1381.0,362321,Shangrao,"上饒",117.82252,28.39726
1382.0,362322,Guangfeng,"廣豐",118.25479,28.34534
1383.0,362323,Yushan,"玉山",118.14968,28.74805
1384.0,362325,Hengfeng,"橫峰",117.63354,28.52588
1385.0,362326,Yiyang,"弋陽",117.42415,28.43077
1386.0,360601,"Yingtan Shixiaqu","鷹潭市轄區",117.047,28.23599
1387.0,360621,Guixi,"貴溪",117.19002,28.23401
1388.0,362324,Yanshan,"鉛山",117.71522,28.09601
1389.0,360427,Xingzi,"星子",115.97321,29.33078
1390.0,360428,Duchang,"都昌",116.31973,29.32111
1391.0,360123,Anyi,"安義",115.59963,28.80403
1392.0,360425,Yongxiu,"永修",115.83394,29.12038
1393.0,360421,Jiujiang,"九江",115.78273,29.61247
1394.0,360401,"Jiujiang Shixiaqu","九江市轄區",115.98608,29.61948
1395.0,360426,De`an,"德安",115.60855,29.37979
1396.0,360481,"Ruichang Shi","瑞昌市",115.40978,29.6178
1397.0,360429,Hukou,"湖口",116.27887,29.67802
1398.0,360430,Pengze,"彭澤",116.63213,29.82308
1399.0,362522,Nancheng,"南城",116.66819,27.52686
1400.0,362523,Lichuan,"黎川",116.93467,27.27092
1401.0,362524,Nanfeng,"南豐",116.44752,27.102
1402.0,362532,Guangchang,"廣昌",116.34188,26.73019
1403.0,362502,"Linchuan Shi","臨川市",116.35651,27.86351
1404.0,362531,Dongxiang,"東鄉",116.59917,28.22718
1405.0,362525,Chongren,"崇仁",116.0479,27.67217
1406.0,362528,Jinxi,"金谿",116.75497,27.88301
1407.0,362527,Yihuang,"宜黃",116.25304,27.37022
1408.0,362526,Le`an,"樂安",115.82462,27.34135
1409.0,362401,"Ji`an Shi","吉安市",114.98295,27.08359
1410.0,362421,Ji`an,"吉安",114.79433,27.12874
1411.0,362426,Taihe,"泰和",114.81846,26.70174
1412.0,362422,Jishui,"吉水",115.25072,27.18978
1413.0,362425,Yongfeng,"永豐",115.61016,27.07765
1414.0,362429,Anfu,"安福",114.40935,27.32803
1415.0,362427,Suichuan,"遂川",114.35653,26.33904
1416.0,362428,Wan`an,"萬安",114.80665,26.42905
1417.0,362430,Yongxin,"永新",114.1584,26.97001
1418.0,362431,Lianhua,"蓮花",113.95922,27.20742
1419.0,362402,"Jinggangshan Shi","井岡山市",114.21973,26.58608
1420.0,362432,Ninggang,"寧岡",114.0291,26.68943
1421.0,362222,Gao`an,"高安",115.29229,28.34698
1422.0,362228,Shanggao,"上高",114.81649,28.22432
1423.0,362229,Yifeng,"宜豐",114.77219,28.45627
1424.0,362203,"Zhangshu Shi","樟樹市",115.41481,27.97996
1425.0,362423,Xiajiang,"峽江",115.20453,27.57946
1426.0,362424,Xin`gan,"新淦",115.49405,27.71454
1427.0,360501,"Xinyu Shi","新喻市",115.06149,27.8331
1428.0,362201,"Yichun Shi","宜春市",114.2449,27.808
1429.0,360521,Fenyi,"分宜",114.68013,27.82401
1430.0,360301,"Pingxiang Shixiaqu","萍鄉市轄區",113.91822,27.66525
1431.0,362227,Wanzai,"萬載",114.28772,28.23244
1432.0,362101,"Ganzhou Shi","贛州市",114.91407,25.83378
1433.0,362121,"Gan Xian","贛縣",115.03998,25.8448
1434.0,362132,Yudu,"于都",115.50912,25.94487
1435.0,362123,Xinfeng,"信豐",114.94127,25.25739
1436.0,362133,Xingguo,"興國",115.44972,26.36719
1437.0,362135,Huichang,"會昌",115.7613,25.52492
1438.0,362127,Anyuan,"安遠",115.40019,25.23903
1439.0,362129,Dingnan,"定南",115.08858,24.80536
1440.0,362136,Xunwu,"尋鄔",115.62271,24.87476
1441.0,362131,Ningdu,"寧都",115.97818,26.60688
1442.0,362134,Ruijin,"瑞金",116.02012,25.91115
1443.0,362130,Quannan,"全南",114.52304,24.83217
1444.0,362128,Longnan,"龍南",114.67639,24.74751
1445.0,362137,Shicheng,"石城",116.37104,26.27445
1446.0,362124,Dayu,"大余",114.34654,25.43561
1447.0,362122,Nankang,"南康",114.69784,25.84859
1448.0,362125,Shangyou,"上猶",114.33121,25.92526
1449.0,362126,Chongyi,"崇義",114.26798,25.659
1450.0,522223,"Yuping Dong Zizhixian","玉屏侗族自治縣",108.97581,27.33128
1451.0,422401,"Xiantao Shi","仙桃市",113.37441,30.29719
1452.0,422403,"Honghu Shi","洪湖市",113.6055,29.92068
1453.0,422404,"Tianmen Shi","天門市",113.02641,30.64392
1454.0,422431,Zhongxiang,"鍾祥",112.56474,31.15591
1455.0,422432,Jingshan,"京山",113.10632,31.07704
1456.0,433030,"Jingzhou Miao-Dong Zizhixian","靖州苗族侗族自治縣",109.59948,26.52635
1457.0,433002,"Hongjiang Shi","洪江市",109.89674,27.14051
1458.0,433029,Huitong,"會同",109.77516,26.90749
1459.0,433031,"Tongdao Dong Zizhixian","通道侗族自治縣",109.72383,26.17248
1460.0,430527,Suining,"綏寧",110.17979,26.69394
1461.0,432801,"Chenzhou Shi","郴州市",113.03953,25.79901
1462.0,432821,"Chen Xian","郴縣",113.14816,25.73407
1463.0,432823,Yongxing,"永興",113.15386,26.22669
1464.0,432824,Yizhang,"宜章",112.80418,25.29749
1465.0,432802,"Zixing Shi","資興市",113.41885,25.93031
1466.0,432828,Rucheng,"汝城",113.62872,25.60037
1467.0,432829,Guidong,"桂東",113.92144,25.97162
1468.0,420122,Wuchang,"武昌",114.31794,30.25492
1469.0,420701,"Ezhou Shixiaqu","鄂州市轄區",114.79828,30.31647
1470.0,420101,"Wuhan Shixiaqu","武漢市轄區",114.24352,30.59081
1471.0,422322,Jiayu,"嘉魚",114.07585,30.04709
1472.0,422302,"Puqi Shi","蒲圻市",113.88708,29.72122
1473.0,422301,"Xianning Shi","咸寧市",114.42011,29.8472
1474.0,422325,Chongyang,"崇陽",114.03238,29.44452
1475.0,422324,Tongcheng,"通城",113.83611,29.22153
1476.0,422327,Yangxin,"陽新",115.11621,29.82949
1477.0,420201,"Huangshi Shixiaqu","黃石市轄區",115.04095,30.20676
1478.0,420221,Daye,"大冶",114.89417,30.0883
1479.0,422326,Tongshan,"通山",114.59768,29.58717
1480.0,420121,Hanyang,"漢陽",113.96141,30.42807
1481.0,422228,Hanchuan,"漢川",113.65565,30.61609
1482.0,420601,"Xiangfan Shixiaqu","襄樊市轄區",112.13052,32.06753
1483.0,420621,Xiangyang,"襄陽",111.94289,32.12928
1484.0,420623,Yicheng,"宜城",112.35346,31.67126
1485.0,420624,Nanzhang,"南漳",111.77766,31.61917
1486.0,420625,Gucheng,"谷城",111.49999,32.1883
1487.0,420682,"Laohekou Shi","老河口市",111.76158,32.40112
1488.0,420626,Baokang,"保康",111.14497,31.72678
1489.0,422626,"Fang Xian","房縣",110.64548,32.03942
1490.0,422921,"Shennongjia Linqu","砷農架林區",110.4583,31.57688
1491.0,422624,Zhushan,"竹山",110.1137,32.0637
1492.0,422625,Zhuxi,"竹谿",109.79107,32.00125
1493.0,422623,Yunxi,"鄖西",110.02462,33.01681
1494.0,422601,"Danjiangkou Shi","丹江口市",111.18585,32.60238
1495.0,420301,"Shiyan Shixiaqu","十堰市轄區",110.69487,32.58701
1496.0,422622,"Yun Xian","鄖縣",110.66811,32.83207
1497.0,422203,"Anlu Shi","安陸市",113.63374,31.26348
1498.0,422226,Yunmeng,"雲夢",113.75901,30.98719
1499.0,422202,"Yingcheng Shi","應城市",113.54301,30.92939
1500.0,422201,"Xiaogan Shi","孝感市",114.03427,31.09116
1501.0,422204,"Guangshui Shi","廣水市",113.84062,31.72914
1502.0,422123,Hong`an,"紅安",114.62161,31.26145
1503.0,422103,"Huangzhou Shi","黃州市",115.01725,30.64839
1504.0,420124,Xinzhou,"新洲",114.78478,30.79237
1505.0,422127,Xishui,"浠水",115.3146,30.50787
1506.0,422125,Luotian,"羅田",115.44931,30.92589
1507.0,422101,"Macheng Shi","麻城市",115.08451,31.2387
1508.0,420123,Huangpi,"黃陂",114.38504,31.00822
1509.0,422128,Qichun,"蘄春",115.57388,30.33044
1510.0,422102,"Wuxue Shi","武穴市",115.59663,30.01082
1511.0,422130,Huangmei,"黃梅",115.93309,30.01273
1512.0,420401,"Shashi Shixiaqu","沙市市轄區",112.27233,30.29097
1513.0,422421,Jiangling,"江陵",112.41553,30.28391
1514.0,422423,Gong`an,"公安",112.12834,29.96793
1515.0,422402,"Shishou Shi","石首市",112.51262,29.71972
1516.0,422425,Jianli,"監利",112.94587,29.81043
1517.0,422405,"Qianjiang Shi","潛江市",112.75483,30.3473
1518.0,422422,Songzi,"松滋",111.6416,30.12441
1519.0,422723,Zhijiang,"枝江",111.72328,30.46503
1520.0,420801,"Jingmen Shixiaqu","荊門市轄區",112.29853,30.93213
1521.0,422702,"Dangyang Shi","當陽市",111.81818,30.85413
1522.0,420501,"Yichang Shixiaqu","宜昌市轄區",111.30406,30.67692
1523.0,422721,Yichang,"宜昌",111.25838,30.99768
1524.0,422728,"Changyang Tujia Zizhixian","長陽土家族自治縣",110.84119,30.48851
1525.0,422701,"Zhicheng Shi","枝城市",111.34875,30.34867
1526.0,422725,Yuan`an,"遠安",111.58286,31.12106
1527.0,422727,Zigui,"秭歸",110.65992,30.91353
1528.0,422726,Xingshan,"興山",110.77495,31.32561
1529.0,422823,Badong,"巴東",110.31023,30.80512
1530.0,430601,"Yueyang Shixiaqu","岳陽市轄區",113.24497,29.43693
1531.0,430621,Yueyang,"岳陽",113.24224,29.28996
1532.0,430622,Linxiang,"臨湘",113.50759,29.51584
1533.0,430623,Huarong,"華容",112.68585,29.48553
1534.0,432322,"Nan Xian","南縣",112.4811,29.2974
1535.0,430626,Pingjiang,"平江",113.66176,28.76491
1536.0,430723,"Li Xian","澧縣",111.63808,29.68319
1537.0,430781,"Jinshi Shi","津市市",111.89941,29.50371
1538.0,430726,Shimen,"石門",111.02094,29.6985
1539.0,430724,Linli,"臨澧",111.61702,29.52019
1540.0,430801,"Dayong Shixiaqu","大庸市轄區",110.50184,29.14233
1541.0,430821,Cili,"慈利",110.89736,29.37609
1542.0,430822,Sangzhi,"桑植",110.2374,29.51814
1543.0,430721,Anxiang,"安鄉",112.14273,29.43647
1544.0,430101,"Changsha Shixiaqu","長沙市轄區",113.00878,28.15456
1545.0,430121,Changsha,"長沙",113.22871,28.28704
1546.0,430122,Wangcheng,"望城",112.82168,28.26677
1547.0,430201,"Zhuzhou Shixiaqu","株洲市轄區",113.15331,27.89726
1548.0,430221,Zhuzhou,"株洲",113.1553,27.5475
1549.0,430301,"Xiangtan Shixiaqu","湘潭市轄區",113.00143,27.90817
1550.0,430321,Xiangtan,"湘潭",112.72408,27.70501
1551.0,430382,"Shaoshan Shi","韶山市",112.52605,27.9285
1552.0,430624,Xiangyin,"湘陰",112.74958,28.77741
1553.0,430681,"Miluo Shi","汨羅市",113.14977,28.74168
1554.0,430124,Ningxiang,"寧鄉",112.33219,28.18154
1555.0,430123,Liuyang,"瀏陽",113.71279,28.20625
1556.0,430281,"Liling Shi","醴陵市",113.46159,27.66388
1557.0,432301,"Yiyang Shi","益陽市",112.24969,28.65503
1558.0,432321,Yiyang,"益陽",112.45984,28.5414
1559.0,432325,Taojiang,"桃江",111.95441,28.44577
1560.0,430381,"Xiangxiang Shi","湘鄉市",112.32248,27.76375
1561.0,432501,"Loudi Shi","婁底市",111.98867,27.76981
1562.0,432503,"Lianyuan Shi","漣源市",111.79128,27.73202
1563.0,432522,Shuangfeng,"雙峰",112.1933,27.45125
1564.0,430223,"You Xian","攸縣",113.51054,27.09235
1565.0,432326,Anhua,"安化",111.33959,28.30617
1566.0,430224,Chaling,"茶陵",113.6365,26.81137
1567.0,430501,"Shaoyang Shixiaqu","邵陽市轄區",111.45436,27.18873
1568.0,430521,Shaodong,"邵東",111.78886,27.18285
1569.0,430522,Xinshao,"新邵",111.48283,27.41826
1570.0,430523,Shaoyang,"邵陽",111.33335,26.96377
1571.0,430524,Longhui,"隆回",110.92114,27.32168
1572.0,432502,"Lengshuijiang Shi","冷水江市",111.46838,27.68646
1573.0,432524,Xinhua,"新化",111.20195,27.87263
1574.0,430525,Dongkou,"洞口",110.53938,27.1107
1575.0,430526,Wugang,"武岡",110.7262,26.79273
1576.0,430529,"Chengbu Miao Zizhixian","城步苗族自治縣",110.28898,26.33214
1577.0,430528,Xinning,"新寧",110.89315,26.58058
1578.0,430401,"Hengyang Shixiaqu","衡陽市轄區",112.63387,26.89166
1579.0,430421,Hengyang,"衡陽",112.36025,27.11209
1580.0,430422,Hengnan,"衡南",112.88729,26.76616
1581.0,430423,Hengshan,"衡山",112.70872,27.21946
1582.0,430424,Hengdong,"衡東",113.01157,27.11083
1583.0,430481,"Leiyang Shi","耒陽市",112.91827,26.41691
1584.0,430425,Changning,"常寧",112.40897,26.36166
1585.0,432831,Anren,"安仁",113.34963,26.56388
1586.0,430225,"Ling Xian","酃縣",113.83958,26.35746
1587.0,432822,Guiyang,"桂陽",112.58459,25.83357
1588.0,432826,Jiahe,"嘉禾",112.41092,25.6239
1589.0,432827,Linwu,"臨武",112.56415,25.34228
1590.0,432927,Lanshan,"藍山",112.18238,25.31391
1591.0,430701,"Changde Shixiaqu","常德市轄區",111.68894,28.98309
1592.0,430725,Taoyuan,"桃源",111.21061,28.90431
1593.0,430722,Hanshou,"漢壽",111.9906,28.87566
1594.0,432302,"Yuanjiang Shi","沅江市",112.59018,28.94105
1595.0,433022,Yuanling,"沅陵",110.58866,28.54665
1596.0,362529,Zixi,"資溪",117.03533,27.68901
1597.0,433101,Jishou,"吉首",109.77094,28.30239
1598.0,433122,Luxi,"盧溪",109.92667,28.17833
1599.0,433001,"Huaihua Shi","懷化市",110.10759,27.52854
1600.0,433023,Chenxi,"辰溪",110.2021,27.89243
1601.0,433024,Xupu,"漵浦",110.61646,27.78768
1602.0,433026,"Xinhuang Dong Zizhixian","新晃侗族自治縣",109.09771,27.24024
1603.0,433027,"Zhijiang Dong Zizhixian","芷江侗族自治縣",109.56637,27.35085
1604.0,433021,Qianyang,"黔陽",110.0111,27.22287
1605.0,522627,Tianzhu,"天柱",109.22333,26.94043
1606.0,433025,"Mayang Miao Zizhixian","麻陽苗自治縣",109.74593,27.77715
1607.0,432901,"Yongzhou Shi","永州市",111.5593,26.10179
1608.0,432902,"Lengshuitan Shi","冷水灘市",111.63267,26.52883
1609.0,432929,Shuangpai,"雙牌",111.69342,25.89849
1610.0,430426,Qidong,"祁東",111.93219,26.76281
1611.0,432930,Qiyang,"祁陽",111.91154,26.43603
1612.0,432922,Dong`an,"東安",111.27821,26.4862
1613.0,432923,"Dao Xian","道縣",111.61417,25.50142
1614.0,432924,Ningyuan,"寧遠",111.99455,25.66678
1615.0,432925,Jiangyong,"江永",111.32022,25.19768
1616.0,432928,Xintian,"新田",112.24338,25.88628
1617.0,432926,"Jianghua Yao Zizhixian","江華瑤族自治縣",111.79562,24.94876
1618.0,422801,"Enshi Shi","恩始市",109.54527,30.25606
1619.0,422826,Xianfeng,"咸豐",108.98236,29.68308
1620.0,422825,Xuan`en,"宣恩",109.5603,29.88729
1621.0,422802,"Lichuan Shi","利川市",108.81442,30.18587
1622.0,422827,Laifeng,"來鳳",109.24121,29.39423
1623.0,422828,Hefeng,"鶴峰",110.20746,29.93676
1624.0,422729,"Wufeng Tujia Zizhixian","五峰土家族自治縣",110.79757,30.17873
1625.0,433123,Fenghuang,"鳳凰",109.53584,28.01106
1626.0,433124,Huayuan,"花垣",109.43895,28.39941
1627.0,433125,Baojing,"保靖",109.50278,28.66075
1628.0,433127,Yongshun,"永順",109.98781,29.06498
1629.0,433126,Guzhang,"古丈",110.00154,28.58179
1630.0,433130,Longshan,"龍山",109.5287,29.20068
1631.0,510722,Santai,"三台",105.00018,31.07684
1632.0,510922,Shehong,"射洪",105.41096,30.89743
1633.0,510723,Yanting,"鹽亭",105.46568,31.22816
1634.0,510623,Zhongjiang,"中江",104.81508,30.89873
1635.0,510227,Tongnan,"潼南",105.76776,30.10617
1636.0,510901,"Suining Shixiaqu","遂寧市轄區",105.41349,30.41024
1637.0,510921,Pengxi,"蓬溪",105.52153,30.64756
1638.0,511022,Lezhi,"樂至",105.0061,30.3369
1639.0,511023,Anyue,"安岳",105.33755,29.99156
1640.0,511122,Meishan,"眉山",103.73497,30.07609
1641.0,511128,Pengshan,"彭山",103.83355,30.25448
1642.0,511131,Danleng,"丹稜",103.41337,30.01391
1643.0,511130,Qingshen,"青神",103.8307,29.82173
1644.0,511101,"Leshan Shixiaqu","樂山市轄區",103.07824,29.26588
1645.0,511113,"Jinkouhe Qu","金口河區",0.0,0.0
1646.0,511132,"Ebian Yi Zizhixian","峨邊彝族自治縣",103.23824,29.00428
1647.0,511181,"Emeishan Shi","峨眉山市",103.39399,29.49869
1648.0,511126,Jiajiang,"夾江",103.50969,29.78562
1649.0,511127,Hongya,"洪雅",103.16938,29.7034
1650.0,511123,Qianwei,"犍為",103.94146,29.24165
1651.0,510321,"Rong Xian","榮縣",104.35187,29.39841
1652.0,511024,Weiyuan,"威遠",104.5626,29.58209
1653.0,510130,Qionglai,"邛崍",103.40331,30.38083
1654.0,510129,Dayi,"大邑",103.38966,30.61751
1655.0,510131,Pujiang,"蒲江",103.49631,30.22013
1656.0,510501,"Luzhou Shixiaqu","瀘州市轄區",105.46586,28.87878
1657.0,510521,"Lu Xian","瀘縣",105.43842,29.02473
1658.0,510524,Xuyong,"敘永",105.43628,28.09093
1659.0,510523,Naxi,"納溪",105.39046,28.65394
1660.0,510522,Hejiang,"合江",105.94266,28.73603
1661.0,512529,Jiang`an,"江安",105.10878,28.65502
1662.0,513101,"Ya`an Shi","雅安市",103.02647,29.95504
1663.0,513122,Mingshan,"名山",103.21772,30.11503
1664.0,513123,Yingjing,"榮經",102.63123,29.70839
1665.0,513127,Lushan,"蘆山",103.01981,30.40289
1666.0,513128,Baoxing,"寶興",102.73692,30.5452
1667.0,513321,Kangding,"康定",101.77595,29.92738
1668.0,513324,Jiulong,"九龍",101.65764,28.8252
1669.0,530201,"Dongchuan Shixiaqu","東川市轄區",103.03017,26.07717
1670.0,532123,Qiaojia,"巧家",103.16054,26.99367
1671.0,532233,Huize,"會澤",103.44735,26.42962
1672.0,532101,"Zhaotong Shi","昭通市",103.53729,27.37557
1673.0,532127,Suijiang,"綏江",104.02621,28.50303
1674.0,532124,Yanjin,"鹽津",104.22317,28.10463
1675.0,532125,Daguan,"大關",103.90015,27.90933
1676.0,532126,Yongshan,"永善",103.64829,27.99884
1677.0,532122,Ludian,"魯甸",103.43436,27.24236
1678.0,532131,Shuifu,"水富",104.24737,28.50594
1679.0,522427,"Weining Yi-Hui-Miao Zizhixian","威寧彝族回族苗族自治縣",104.17729,26.97242
1680.0,522428,Hezhang,"赫章",104.60064,27.11487
1681.0,532128,Zhenxiong,"鎮雄",104.79568,27.55501
1682.0,532129,Yiliang,"彝良",104.29512,27.59601
1683.0,532130,Weixin,"威信",105.00182,27.90426
1684.0,522101,"Zunyi Shi","遵義市",106.8844,27.69252
1685.0,522121,Zunyi,"遵義",106.60744,27.63656
1686.0,522129,Yuqing,"餘慶",107.72243,27.40722
1687.0,522128,Meitan,"湄潭",107.47181,27.7755
1688.0,522122,Tongzi,"桐梓",106.86112,28.42472
1689.0,522123,Suiyang,"綏陽",107.24277,28.15122
1690.0,522124,Zheng`an,"正安",107.39512,28.49974
1691.0,522125,"Daozhen Yilao-Miao Zizhixian","道真仡佬族苗族自治縣",107.61289,28.91505
1692.0,522622,Huangping,"黃平",107.89045,26.9726
1693.0,522725,Weng`an,"甕安",107.41006,27.18282
1694.0,510525,Gulin,"古藺",105.94792,28.01099
1695.0,510727,Pingwu,"平武",104.42228,32.50398
1696.0,513126,Tianquan,"天全",102.60285,30.09389
1697.0,513322,Luding,"瀘定",102.11827,29.77612
1698.0,513124,Hanyuan,"漢源",102.64733,29.44269
1699.0,513522,"Xiushan Tujia-Miao Zizhixian","秀山土家族苗族自治縣",109.00635,28.52105
1700.0,513524,"Youyang Tujia-Miao Zizhixian","酉陽土家族苗族自治縣",108.81023,28.86911
1701.0,513521,"Shizhu Tujia Zizhixian","石砫土家族自治縣",108.28566,30.10527
1702.0,513224,Songpan,"松潘",103.46068,32.63673
1703.0,513232,Ruo`ergai,"若爾蓋",102.87372,33.69685
1704.0,513225,Nanping,"南坪",103.93876,33.2884
1705.0,513228,Heishui,"黑水",103.0564,32.24932
1706.0,513229,Ma`erkang,"馬爾康",101.98769,31.99911
1707.0,513233,Hongyuan,"紅原",102.59707,32.63726
1708.0,510101,"Chengdu Shixiaqu","成都市轄區",104.08466,30.65004
1709.0,510122,Shuangliu,"雙流",104.02895,30.46206
1710.0,510124,"Pi Xian","郫縣",103.88484,30.84384
1711.0,510125,Xindu,"新都",104.11194,30.83092
1712.0,510121,Jintang,"金堂",104.63324,30.72742
1713.0,511121,Renshou,"仁壽",104.21483,29.9851
1714.0,511124,Jingyan,"井研",104.05689,29.65604
1715.0,510123,Wenjiang,"溫江",103.82174,30.75322
1716.0,511027,Jianyang,"簡陽",104.52958,30.36995
1717.0,511026,Ziyang,"資陽",104.75027,30.077
1718.0,511025,Zizhong,"資中",104.78271,29.80097
1719.0,511001,"Neijiang Shixiaqu","內江市轄區",105.11895,29.6363
1720.0,511011,"Dongxing Qu","東興區",0.0,0.0
1721.0,510181,"Dujiangyan Shi","都江堰市",103.61319,31.05407
1722.0,510126,"Peng Xian","彭縣",103.92902,31.17989
1723.0,510726,Beichuan,"北川",104.24006,31.95144
1724.0,510724,"An Xian","安縣",104.36621,31.57805
1725.0,510128,Chongqing,"崇慶",103.63894,30.69449
1726.0,510132,Xinjin,"新津",103.81624,30.43629
1727.0,510681,"Guanghan Shi","廣漢市",104.31841,30.81129
1728.0,510625,Shifang,"什邡",103.96495,31.31886
1729.0,510622,Mianzhu,"綿竹",104.14911,31.42045
1730.0,510601,"Deyang Shixiaqu","德陽市轄區",104.48791,31.23036
1731.0,510701,"Mianyang Shixiaqu","綿陽市轄區",104.81798,31.49529
1732.0,510781,"Jiangyou Shi","江油市",104.90652,31.92819
1733.0,510822,Qingchuan,"青川",105.12385,32.50241
1734.0,513223,"Mao Xian","茂縣",103.5583,31.82373
1735.0,513221,Wenchuan,"汶川",103.30132,31.23372
1736.0,513222,"Li Xian","理縣",103.05819,31.55719
1737.0,512903,"Langzhong Shi","閬中市",106.04586,31.60527
1738.0,510824,Cangxi,"蒼溪",106.09666,31.88953
1739.0,512922,Nanbu,"南部",105.91301,31.343
1740.0,510801,"Guangyuan Shixiaqu","廣元市轄區",105.76489,32.3779
1741.0,510821,Wangcang,"旺蒼",106.36384,32.32863
1742.0,513026,Nanjiang,"南江",106.78476,32.30602
1743.0,513027,Bazhong,"巴中",106.7491,31.78619
1744.0,513028,Pingchang,"平昌",107.20295,31.56037
1745.0,513025,Tongjiang,"通江",107.38528,32.09907
1746.0,510823,Jiange,"劍閣",105.50545,31.90292
1747.0,510725,Zitong,"梓潼",105.2092,31.6683
1748.0,512901,"Nanchong Shi","南充市",106.07202,30.77023
1749.0,512921,Nanchong,"南充",106.11011,30.78385
1750.0,512929,Xichong,"西充",105.84457,31.06705
1751.0,512926,Peng`an,"蓬安",106.41921,31.00383
1752.0,512924,Yingshan,"營山",106.69962,31.15639
1753.0,512927,Yilong,"儀隴",106.5508,31.42571
1754.0,512925,Guang`an,"廣安",106.79178,30.60943
1755.0,513030,"Qu Xian","渠縣",106.96578,30.95432
1756.0,513029,Dazhu,"大竹",107.26227,30.66603
1757.0,513031,Linshui,"鄰水",106.98078,30.27505
1758.0,512923,Yuechi,"岳池",106.42158,30.52542
1759.0,512902,"Huajin Shi","華菳市",106.74826,30.29066
1760.0,512501,"Yibin Shi","宜賓市",104.69256,28.79985
1761.0,512527,Yibin,"宜賓",104.38692,28.78755
1762.0,512531,"Gao Xian","高縣",104.59792,28.46964
1763.0,510301,"Zigong Shixiaqu","自貢市轄區",104.80309,29.29826
1764.0,510322,Fushun,"富順",104.96795,29.20231
1765.0,511028,Longchang,"隆昌",105.23083,29.36435
1766.0,512528,Nanxi,"南溪",104.91899,28.87912
1767.0,512530,Changning,"長寧",104.90077,28.52519
1768.0,512532,Junlian,"筠連",104.55254,28.04114
1769.0,512533,"Gong Xian","珙縣",104.83658,28.19456
1770.0,512534,Xingwen,"興文",105.11162,28.26149
1771.0,510201,"Chongqing Shixiaqu","重慶市轄區",106.43703,29.66591
1772.0,510222,"Ba Xian","巴縣",106.61902,29.45154
1773.0,510224,Jiangbei,"江北",106.70997,29.84555
1774.0,510232,Bishan,"壁山",106.19982,29.58882
1775.0,510225,Jiangjin,"江津",106.215,29.0011
1776.0,510221,Changshou,"長壽",107.15064,29.97614
1777.0,510230,Dazu,"大足",105.74558,29.62102
1778.0,510229,Yongchuan,"永川",105.85913,29.25148
1779.0,510231,Rongchang,"榮昌",105.50616,29.46468
1780.0,510223,Qijiang,"綦江",106.71517,28.82607
1781.0,512323,Nanchuan,"南川",107.16138,29.13712
1782.0,513523,"Qianjiang Tujia-Miao Zizhixian","黔江土家族苗族自治縣",108.71192,29.47148
1783.0,510226,Hechuan,"合川",106.30644,30.1061
1784.0,510228,Tongliang,"銅梁",106.01899,29.80655
1785.0,522102,"Chishui Shi","赤水市",105.9238,28.5108
1786.0,522130,Renhuai,"仁懷",106.43028,27.859
1787.0,522132,Xishui,"鰼水",106.29758,28.47672
1788.0,512928,Wusheng,"武勝",106.19461,30.35968
1789.0,512223,"Zhong Xian","忠縣",107.88688,30.32857
1790.0,512324,Fengdu,"豐都",107.83515,29.90515
1791.0,512322,Dianjiang,"墊江",107.46346,30.25091
1792.0,512301,"Fuling Shi","涪陵市",107.33084,29.68828
1793.0,512326,Wulong,"武龍",107.64999,29.35807
1794.0,513525,"Pengshui Miao-Tujia Zizhixian","彭水苗族土家族自治縣",108.19492,29.39857
1795.0,512226,Fengjie,"奉節",109.3915,30.93887
1796.0,512227,Wushan,"巫山",109.87676,31.11663
1797.0,512228,Wuxi,"巫溪",109.33703,31.48858
