tts_sysno,c_textid,c_personid,c_role_id,c_year,c_nh_code,c_nh_year,c_range_code,c_source,c_pages,c_notes,c_created_by,c_created_date,c_modified_by,c_modified_date
364,2349,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
365,2350,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
366,2351,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
367,2352,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
368,2353,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
369,2354,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
370,2355,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
371,2356,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
372,2357,29549,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
373,2358,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
374,2359,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
375,2360,27114,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
376,2361,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
377,2362,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
378,2363,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
379,2364,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
380,2365,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
381,2366,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
382,2367,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
383,2368,27791,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
384,2369,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
385,2370,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
386,2371,10225,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
387,2372,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
388,2373,12354,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
389,2374,12354,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
390,2375,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
391,2376,34342,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
392,2377,34342,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
393,2378,34517,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
394,2379,29557,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
395,2380,29557,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
396,2381,35191,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
397,2382,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
398,2383,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
399,2384,29558,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
400,2385,269,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
401,2386,30621,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
402,2387,30621,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
403,2388,30621,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
404,2389,30621,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
405,2390,30621,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
406,2391,30621,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
407,2392,30621,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
408,2393,30621,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
409,2394,30621,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
410,2395,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
411,2396,7164,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
412,2397,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
413,2398,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
414,2399,291,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
415,2400,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
416,2401,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
417,2402,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
418,2403,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
419,2404,37857,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
420,2405,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
421,2406,10221,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
422,2407,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
423,2408,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
424,2409,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
425,2410,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
426,2411,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
427,2412,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
428,2413,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
429,2414,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
430,2414,30975,0,-1,-1,-1,-1,,0000000,,load,20100825,,
431,2415,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
432,2416,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
433,2416,33572,0,-1,-1,-1,-1,,0000000,,load,20100825,,
434,2417,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
435,2418,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
436,2419,15495,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
437,2420,10225,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
438,2420,21141,0,-1,-1,-1,-1,,0000000,,BDGLW,20070623,,
439,2421,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
440,2422,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
441,2422,30979,0,-1,-1,-1,-1,,0000000,,load,20100825,,
442,2423,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
443,2424,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
444,2426,27993,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
445,2427,29561,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
446,2428,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
447,2429,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
448,2430,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
449,2430,30977,0,-1,-1,-1,-1,,0000000,,load,20100825,,
450,2431,14011,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
451,2432,31407,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
452,2433,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
453,2434,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
454,2435,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
455,2436,29854,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
456,2437,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
457,2438,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
458,2439,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
459,2440,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
460,2441,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
461,2442,10878,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
462,2443,13,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
463,2445,7138,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
464,2446,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
465,2447,10881,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
466,2448,3102,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
467,2449,3105,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
468,2450,252,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
469,2451,7164,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
470,2452,8017,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
471,2453,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
472,2454,395,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
473,2455,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
474,2458,465,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
475,2459,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
476,2460,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
477,2461,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
478,2462,28503,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
479,2464,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
480,2464,11800,0,-1,-1,-1,-1,,0000000,,PBOL,20160920,,
481,2465,11818,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
482,2466,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
483,2466,30301,0,-1,-1,-1,-1,,0000000,,load,20100825,,
484,2467,15296,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
485,2468,3294,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
486,2469,13378,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
487,2470,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
488,2470,56850,0,-1,-1,-1,-1,,0000000,,load,20100825,,
489,2470,56885,0,-1,-1,-1,-1,,0000000,,load,20100825,,
490,2470,57986,0,-1,-1,-1,-1,,0000000,,load,20100825,,
491,2470,58812,0,-1,-1,-1,-1,,0000000,,load,20100825,,
492,2470,59107,0,-1,-1,-1,-1,,0000000,,load,20100825,,
493,2471,16888,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
494,2472,34232,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
495,2472,55659,0,-1,-1,-1,-1,,0000000,,load,20100825,,
496,2473,8051,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
497,2474,35121,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
498,2476,12331,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
499,2477,1384,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
500,2478,40892,0,-1,-1,-1,-1,,0000000,,BDWANGHY,20070623,BDWANGHY,20070623
501,2479,8062,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
502,2480,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
503,2481,7252,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
504,2482,7111,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
505,2483,853,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
506,2484,34345,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
507,2485,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
508,2486,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
509,2487,3462,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
510,2488,3484,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
511,2489,19329,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
512,2490,33329,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
513,2491,10612,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
514,2492,3583,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
515,2493,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
516,2494,7364,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
517,2495,3632,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
518,2496,1324,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
519,2497,3672,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
520,2498,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
521,2499,18138,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
522,2500,29549,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
523,2502,1417,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
524,2503,10900,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
525,2504,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
526,2506,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
527,2507,10640,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
528,2508,1449,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
529,2509,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
530,2510,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
531,2511,7343,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
532,2512,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
533,2513,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
534,2514,1651,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
535,2515,10840,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
536,2515,40945,0,-1,-1,-1,-1,,0000000,,BDGSX,20070625,,
537,2516,10948,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
538,2517,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
539,2518,7072,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
540,2519,8143,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
541,2520,1786,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
542,2521,3967,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
543,2522,12158,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
544,2523,15443,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
545,2524,12988,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
546,2524,42247,0,-1,-1,-1,-1,,0000000,,BDDWJ,20070930,BDDWJ,20070930
547,2525,10389,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
548,2526,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
549,2527,31068,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
550,2528,29562,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
551,2529,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
552,2530,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
553,2530,50179,0,-1,-1,-1,-1,,0000000,,load,20100825,,
554,2531,15220,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
555,2532,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
556,2533,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
557,2534,10226,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
558,2535,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
559,2536,10818,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
560,2537,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
561,2538,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
562,2539,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
563,2540,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
564,2541,34186,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
565,2542,25418,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
566,2543,34185,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
567,2544,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
568,2545,33141,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
569,2546,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
570,2547,375,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
571,2548,375,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
572,2549,28846,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
573,2550,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
574,2551,27708,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
575,2552,29568,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
576,2553,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
577,2554,8024,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
578,2555,27836,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
579,2556,17693,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
580,2557,15109,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
581,2558,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
582,2559,13,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
583,2560,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
584,2561,3029,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
585,2562,3029,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
586,2563,1450,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
587,2564,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
588,2565,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
589,2566,10258,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
590,2567,10258,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
591,2568,10258,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
592,2569,10258,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
593,2570,10258,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
594,2571,10258,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
595,2572,10258,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
596,2573,10258,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
597,2574,10258,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
598,2575,33143,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
599,2576,33143,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
600,2577,33143,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
601,2578,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
602,2579,10879,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
603,2580,10879,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
604,2581,10879,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
605,2582,10879,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
606,2583,10879,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
607,2584,10879,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
608,2585,10879,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
609,2586,10879,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
610,2587,10879,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
611,2588,10879,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
612,2589,10880,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
613,2590,10881,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
614,2591,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
615,2592,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
616,2593,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
617,2594,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
618,2595,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
619,2596,10546,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
620,2597,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
621,2598,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
622,2599,10882,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
623,2600,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
624,2601,10888,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
625,2602,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
626,2602,27575,0,-1,-1,-1,-1,,0000000,,load,20100825,,
627,2603,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
628,2604,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
629,2604,13239,0,-1,-1,-1,-1,,0000000,,load,20100825,,
630,2605,7005,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
631,2606,29570,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
632,2607,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
633,2608,11577,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
634,2609,11577,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
635,2610,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
636,2611,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
637,2612,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
638,2613,29574,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
639,2614,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
640,2615,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
641,2616,29575,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
642,2617,29575,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
643,2618,11578,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
644,2619,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
645,2620,29577,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
646,2621,10549,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
647,2621,41817,0,-1,-1,-1,-1,,0000000,,BDDYJ,20070710,,
648,2622,11579,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
649,2623,11580,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
650,2624,11585,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
651,2625,3075,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
652,2626,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
653,2627,29578,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
654,2628,29578,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
655,2629,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
656,2630,11643,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
657,2631,29580,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
658,2632,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
659,2632,34652,0,-1,-1,-1,-1,,0000000,,load,20100825,,
660,2633,8177,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
661,2634,8177,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
662,2635,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
663,2636,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
664,2637,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
665,2638,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
666,2639,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
667,2640,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
668,2641,10550,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
669,2642,3081,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
670,2643,3081,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
671,2644,3081,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
672,2645,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
673,2646,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
674,2647,29581,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
675,2648,34232,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
676,2649,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
677,2650,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
678,2651,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
679,2652,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
680,2653,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
681,2654,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
682,2655,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
683,2656,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
684,2657,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
685,2658,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
686,2659,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
687,2660,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
688,2661,14765,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
689,2662,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
690,2663,29584,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
691,2664,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
692,2665,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
693,2666,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
694,2667,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
695,2668,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
696,2669,26551,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
697,2670,29586,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
698,2671,29582,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
699,2672,11959,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
700,2673,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
701,2674,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
702,2675,29587,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
703,2676,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
704,2677,10911,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
705,2678,11287,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
706,2679,11287,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
707,2680,11287,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
708,2681,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
709,2682,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
710,2683,10363,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
711,2684,33161,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
712,2685,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
713,2686,29589,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
714,2687,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
715,2687,35085,0,-1,-1,-1,-1,,0000000,,load,20100825,,
716,2687,95007,0,-1,-1,-1,-1,,0000000,,load,20100825,,
717,2688,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
718,2689,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
719,2690,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
720,2691,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
721,2692,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
722,2693,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
723,2694,15326,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
724,2695,15349,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
725,2696,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
726,2697,10595,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
727,2698,29591,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
728,2699,10912,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
729,2700,10912,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
730,2701,10912,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
731,2702,28173,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
732,2703,35193,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
733,2704,428,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
