tts_sysno,c_personid,c_sequence,c_status_code,c_firstyear,c_fy_nh_code,c_fy_nh_year,c_fy_range,c_lastyear,c_ly_nh_code,c_ly_nh_year,c_ly_range,c_supplement,c_source,c_pages,c_notes,c_created_by,c_created_date,c_modified_by,c_modified_date
7415,11378,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7416,11379,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7417,11381,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7418,11382,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7419,11383,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7420,11384,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7421,11385,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7422,11389,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7423,11391,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
7424,11392,0,121,,0,,,,0,,,,7596,251,,load,20101201,,
7425,11392,1,76,0,0,,,0,0,,,,0,,,TTS,20070312,,
7426,11395,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7427,11396,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7428,11397,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7429,11402,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7430,11403,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7431,11404,0,146,,0,,,,0,,,,7596,15646,,load,20101201,,
7432,11404,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
7433,11405,0,147,,0,,,,0,,,,7596,15871,,load,20101201,,
7434,11405,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7435,11407,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7436,11408,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7437,11409,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7438,11410,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7439,11411,0,94,,0,,,,0,,,,7596,276,,load,20101201,,
7440,11411,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7441,11412,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7442,11413,0,157,,0,,,,0,,,,7596,370,,load,20101201,,
7443,11413,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7444,11414,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7445,11415,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7446,11416,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7447,11417,1,0,0,0,,,0,0,,,,0,,,TTS,20070312,,
7448,11418,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7449,11419,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7450,11420,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7451,11421,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7452,11422,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7453,11423,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7454,11424,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7455,11425,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7456,11426,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7457,11427,0,33,,0,,,,0,,,,7596,463,,load,20101201,,
7458,11427,0,50,,0,,,,0,,,,7596,463,,load,20101201,,
7459,11427,0,144,0,0,0,,0,0,0,,,7596,463,,TTS,20070312,,
7460,11427,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7461,11428,0,257,,0,,,,0,,,,7596,307,,load,20101201,,
7462,11428,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7463,11429,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7464,11430,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7465,11431,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7466,11432,0,114,0,0,0,,0,0,0,,,7596,473,,TTS,20070312,,
7467,11432,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7468,11433,0,94,,0,,,,0,,,,7596,372,,load,20101201,,
7469,11433,0,146,,0,,,,0,,,,7596,372,,load,20101201,,
7470,11433,0,189,,0,,,,0,,,,7596,372,,load,20101201,,
7471,11433,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7472,11434,1,90,0,0,,,0,0,,,,0,,,TTS,20070312,,
7473,11434,1,136,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
7474,11435,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7475,11436,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7476,11437,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7477,11438,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7478,11439,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7479,11440,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7480,11442,0,14,,0,,,,0,,,,7596,7303,,load,20101201,,
7481,11442,0,107,,0,,,,0,,,,7596,7303,,BDLYH,20070712,,
7482,11443,1,94,0,0,,,0,0,,,,0,,,TTS,20070312,,
7483,11444,0,141,,0,,,,0,,,,0,,,BDLYH,20070922,,
7484,11444,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7485,11445,0,144,,0,,,,0,,,,0,,"嘗聚書數千卷，皆自校讎。",BDZHOUJIA,20071020,,
7486,11445,0,204,,0,,,,0,,,,7596,7446,,load,20101201,,
7487,11445,0,209,,0,,,,0,,,,7596,7446,,load,20101201,,
7488,11445,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7489,11446,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7490,11447,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7491,11448,1,94,0,0,,,0,0,,,,0,,,TTS,20070312,,
7492,11450,0,146,,0,,,,0,,,,7596,7369,,load,20101201,,
7493,11450,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7494,11451,1,40,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
7495,11451,1,100,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
7496,11452,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7497,11454,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7498,11455,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7499,11456,0,146,,0,,,,0,,,,7596,8827,,load,20101201,,
7500,11456,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
7501,11456,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
7502,11457,0,141,,0,,,,0,,,,0,,,BDLYH,20070713,,
7503,11457,1,76,0,0,,,0,0,,,,0,,,TTS,20070312,BDLYH,20070713
7504,11458,0,76,,0,,,,0,,,,0,,,BDLYH,20070713,,
7505,11458,0,141,,0,,,,0,,,,0,,,BDLYH,20070713,,
7506,11459,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7507,11460,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7508,11461,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7509,11462,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7510,11463,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7511,11464,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7512,11465,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7513,11466,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7514,11468,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7515,11469,0,90,,0,,,,0,,,,7596,7525,,load,20101201,,
7516,11469,0,119,,0,,,,0,,,,7596,7525,,load,20101201,,
7517,11469,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7518,11470,0,4,,0,,,,0,,,,7596,7717,,load,20101201,,
7519,11470,0,142,,0,,,,0,,,,7596,7717,,load,20101201,,
7520,11470,0,150,,0,,,,0,,,,0,,,BDLYH,20071103,,
7521,11470,0,180,,0,,,,0,,,,7596,7717,,load,20101201,,
7522,11470,0,213,,0,,,,0,,,,7596,7717,,load,20101201,,
7523,11470,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7524,11470,1,136,1265,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
7525,11471,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7526,11472,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7527,11473,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7528,11474,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7529,11478,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7530,11481,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7531,11482,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7532,11483,0,30,,0,,,,0,,,,7596,7586,,load,20101201,,
7533,11483,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7534,11484,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7535,11485,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7536,11488,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7537,11489,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7538,11490,0,147,,0,,,,0,,,,7596,7330,,load,20101201,,
7539,11490,0,157,,0,,,,0,,,,7596,7330,,load,20101201,,
7540,11490,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7541,11491,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7542,11492,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7543,11493,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7544,11494,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7545,11496,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7546,11497,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7547,11499,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7548,11501,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7549,11502,1,56,0,0,,,0,0,,,,0,,,TTS,20070312,BDLYH,20071013
7550,11503,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
7551,11504,0,142,,0,,,,0,,,,7596,20187,,load,20101201,,
7552,11504,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7553,11505,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7554,11507,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7555,11508,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7556,11509,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7557,11510,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7558,11511,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7559,11512,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7560,11513,0,147,,0,,,,0,,,,7596,7622,,load,20101201,,
7561,11513,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7562,11514,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7563,11515,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7564,11516,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7565,11517,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7566,11518,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7567,11519,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7568,11520,1,48,0,0,,,0,0,,,,0,,,TTS,20070312,,
7569,11521,1,48,0,0,,,0,0,,,,0,,,TTS,20070312,,
7570,11522,0,114,,0,,,,0,,,,24309,pers00201,"《全唐詩・卷8》(據唐代人物知識ベース)。",load,20100820,,
7571,11522,1,48,0,0,,,0,0,,,,0,,,TTS,20070312,,
7572,11523,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7573,11524,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
7574,11524,0,233,,0,,,,0,,,,24309,pers00906,"《全唐詩・卷120》《唐文拾遺・卷22》《全唐文・卷370》(據唐代人物知識ベース)。",load,20100820,,
7575,11524,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
7576,11524,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
7577,11525,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7578,11526,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7579,11527,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7580,11528,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7581,11529,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7582,11530,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7583,11531,0,9,,0,,,,0,,,,38297,0,,load,20151219,,
7584,11531,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7585,11532,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7586,11533,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7587,11534,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7588,11535,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7589,11537,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7590,11538,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7591,11539,1,109,0,0,,,0,0,,,,0,,,TTS,20070312,,
7592,11540,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7593,11541,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7594,11542,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7595,11544,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7596,11545,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7597,11546,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7598,11547,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7599,11548,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7600,11549,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7601,11550,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7602,11551,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7603,11552,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7604,11553,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7605,11554,0,157,,0,,,,0,,,,7596,21194,,load,20101201,,
7606,11554,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7607,11555,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7608,11556,0,14,,0,,,,0,,,,7596,21799,,load,20101201,,
7609,11556,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7610,11557,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7611,11558,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7612,11560,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7613,11561,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7614,11563,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7615,11564,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7616,11565,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7617,11566,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7618,11567,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7619,11568,1,109,0,0,,,0,0,,,,0,,,TTS,20070312,,
7620,11569,1,109,0,0,,,0,0,,,,0,,,TTS,20070312,,
7621,11570,1,109,0,0,,,0,0,,,,0,,,TTS,20070312,,
7622,11571,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7623,11572,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7624,11573,0,238,,0,,,,0,,,,7596,12409,,load,20101201,,
7625,11573,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7626,11574,1,109,0,0,,,0,0,,,,0,,,TTS,20070312,,
7627,11575,0,36,,0,,,,0,,,,0,,,BDLYH,20071013,,
7628,11575,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7629,11576,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7630,11576,1,136,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
7631,11577,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7632,11578,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7633,11580,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7634,11581,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7635,11582,1,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
7636,11583,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7637,11584,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7638,11585,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7639,11585,1,111,,0,,,,0,,,,9599,8503,"教授於家",load,20130923,,
7640,11585,1,117,,0,,,,0,,,,9599,8503,"不赴",load,20130923,,
7641,11585,1,136,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
7642,11586,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7643,11587,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7644,11588,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7645,11589,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7646,11590,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7647,11591,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7648,11592,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7649,11593,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7650,11594,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7651,11595,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7652,11596,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7653,11597,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7654,11598,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7655,11599,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7656,11600,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7657,11601,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7658,11602,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7659,11603,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7660,11604,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7661,11605,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
7662,11605,0,233,,0,,,,0,,,,24309,pers01089,"《全唐詩・卷73、74》《全唐詩補編・續拾・卷10》《唐文續拾・卷2》《全唐文・卷250―258》(據唐代人物知識ベース)。",load,20100820,,
7663,11605,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
7664,11606,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7665,11607,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7666,11608,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7667,11609,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7668,11610,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7669,11611,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7670,11612,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7671,11613,0,4,,0,,,,0,,,,7596,23585,,load,20101201,,
7672,11613,0,57,,0,,,,0,,,,7596,23585,,load,20101201,,
7673,11613,0,180,,0,,,,0,,,,7596,23585,,load,20101201,,
7674,11613,0,219,,0,,,,0,,,,7596,23585,,load,20101201,,
7675,11613,0,222,,0,,,,0,,,,7596,23585,,load,20101201,,
7676,11613,0,224,,0,,,,0,,,,7596,23585,,load,20101201,,
7677,11613,1,112,0,0,,,0,0,,,,7596,23585,,TTS,20070312,,
7678,11614,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
7679,11615,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7680,11616,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7681,11617,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7682,11618,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7683,11619,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7684,11620,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7685,11621,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7686,11622,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7687,11623,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7688,11624,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7689,11625,0,180,,0,,,,0,,,,7596,3911,,load,20101201,,
7690,11625,0,235,,0,,,,0,,,,7596,3911,,load,20101201,,
7691,11625,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7692,11626,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7693,11627,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7694,11628,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7695,11629,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7696,11630,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7697,11631,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7698,11632,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7699,11633,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7700,11634,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7701,11635,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7702,11636,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7703,11637,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7704,11638,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7705,11639,0,197,,0,,,,0,,,,7596,14410,,load,20101201,,
7706,11639,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7707,11640,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7708,11641,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7709,11642,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7710,11643,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7711,11644,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7712,11645,0,186,,0,,,,0,,,,7596,23561,,load,20101201,,
7713,11645,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7714,11646,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7715,11647,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7716,11648,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
7717,11649,1,12,0,0,,,0,0,,,,0,,,TTS,20070312,,
7718,11650,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7719,11651,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7720,11652,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7721,11653,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7722,11654,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7723,11655,0,119,,0,,,,0,,,,7596,16415,,load,20101201,,
7724,11655,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7725,11656,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7726,11657,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7727,11658,0,94,,0,,,,0,,,,7596,12654,,load,20101201,,
7728,11658,0,164,,0,,,,0,,,,7596,12654,,load,20101201,,
7729,11658,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7730,11659,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7731,11661,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7732,11662,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7733,11663,0,180,,0,,,,0,,,,7596,6578,,load,20101201,,
7734,11663,1,25,0,0,,,0,0,,,,0,,,TTS,20070312,,
7735,11664,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7736,11665,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
7737,11666,0,114,,0,,,,0,,,,7596,13046,,load,20101201,,
7738,11666,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7739,11667,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7740,11668,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7741,11669,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7742,11670,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7743,11671,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7744,11672,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7745,11673,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7746,11674,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7747,11675,0,139,,0,,,,0,,,,0,,,BDGLW,20080122,,
7748,11675,0,157,,0,,,,0,,,,7596,9631,,load,20101201,,
7749,11675,0,264,,0,,,,0,,,,7596,9631,,load,20101201,,
7750,11675,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7751,11677,0,139,,0,,,,0,,,,0,,"持宣仁后喪，未終卒，諡懷僖，追封新興郡王。",BDGLW,20080122,,
7752,11677,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7753,11678,0,139,,0,,,,0,,,,0,,,BDGLW,20080122,,
7754,11678,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7755,11679,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7756,11680,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7757,11686,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7758,11687,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7759,11689,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7760,11690,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7761,11691,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7762,11692,1,12,0,0,,,0,0,,,,0,,,TTS,20070312,,
7763,11693,1,12,0,0,,,0,0,,,,0,,,TTS,20070312,,
7764,11694,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7765,11695,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7766,11696,0,2,,0,,,,0,,,,7596,9717,,load,20101201,,
7767,11696,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7768,11697,0,2,,0,,,,0,,,,7596,9709,,load,20101201,,
7769,11697,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
7770,11698,0,40,,0,,,,0,,,,0,,,BDZWZ,20080531,,
7771,11698,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
7772,11699,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7773,11700,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7774,11701,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7775,11703,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
7776,11704,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7777,11705,0,30,,0,,,,0,,,,7596,13107,,load,20101201,,
7778,11705,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7779,11706,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7780,11707,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7781,11708,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
7782,11710,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
